# z=9.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   8.610e-05   1.908e-05  
   6.1   9.843e-05   2.220e-05  
   6.2   1.125e-04   2.583e-05  
   6.3   1.286e-04   3.005e-05  
   6.4   1.471e-04   3.497e-05  
   6.5   1.681e-04   4.068e-05  
   6.6   1.922e-04   4.733e-05  
   6.7   2.197e-04   5.507e-05  
   6.8   2.512e-04   6.407e-05  
   6.9   2.871e-04   7.455e-05  
   7.0   3.283e-04   8.674e-05  
   7.1   3.753e-04   1.009e-04  
   7.2   4.290e-04   1.174e-04  
   7.3   4.904e-04   1.366e-04  
   7.4   5.607e-04   1.590e-04  
   7.5   6.409e-04   1.850e-04  
   7.6   7.327e-04   2.153e-04  
   7.7   8.377e-04   2.506e-04  
   7.8   9.576e-04   2.918e-04  
   7.9   1.095e-03   3.397e-04  
   8.0   1.251e-03   3.955e-04  
   8.1   1.431e-03   4.607e-04  
   8.2   1.636e-03   5.367e-04  
   8.3   1.870e-03   6.256e-04  
   8.4   2.138e-03   7.294e-04  
   8.5   2.444e-03   8.510e-04  
   8.6   2.794e-03   9.936e-04  
   8.7   3.194e-03   1.161e-03  
   8.8   3.651e-03   1.359e-03  
   8.9   4.174e-03   1.592e-03  
   9.0   4.772e-03   1.869e-03  
   9.1   5.457e-03   2.199e-03  
   9.2   6.240e-03   2.596e-03  
   9.3   7.137e-03   3.075e-03  
   9.4   8.166e-03   3.662e-03  
   9.5   9.349e-03   4.388e-03  
   9.6   1.071e-02   5.300e-03  
   9.7   1.230e-02   6.466e-03  
   9.8   1.416e-02   7.986e-03  
   9.9   1.637e-02   1.001e-02  
  10.0   1.906e-02   1.277e-02  
  10.1   2.246e-02   1.660e-02  
  10.2   2.694e-02   2.201e-02  
  10.3   3.313e-02   2.968e-02  
  10.4   4.204e-02   4.046e-02  
  10.5   5.511e-02   5.519e-02  
  10.6   7.383e-02   7.411e-02  
  10.7   9.847e-02   9.612e-02  
  10.8   1.264e-01   1.184e-01  
  10.9   1.526e-01   1.375e-01  
  11.0   1.725e-01   1.513e-01  
  11.1   1.853e-01   1.605e-01  
  11.2   1.925e-01   1.669e-01  
  11.3   1.962e-01   1.736e-01  
  11.4   1.979e-01   1.829e-01  
  11.5   1.988e-01   1.954e-01  
  11.6   1.993e-01   2.086e-01  
  11.7   1.996e-01   2.190e-01  
  11.8   1.998e-01   2.250e-01  
  11.9   1.999e-01   2.272e-01  
  12.0   1.999e-01   2.270e-01  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
