# z=16.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   4.017e-06   1.940e-05  
   6.1   5.764e-06   2.486e-05  
   6.2   8.270e-06   3.186e-05  
   6.3   1.187e-05   4.082e-05  
   6.4   1.703e-05   5.231e-05  
   6.5   2.443e-05   6.703e-05  
   6.6   3.506e-05   8.590e-05  
   6.7   5.031e-05   1.101e-04  
   6.8   7.219e-05   1.410e-04  
   6.9   1.036e-04   1.807e-04  
   7.0   1.486e-04   2.315e-04  
   7.1   2.133e-04   2.965e-04  
   7.2   3.061e-04   3.797e-04  
   7.3   4.392e-04   4.860e-04  
   7.4   6.303e-04   6.215e-04  
   7.5   9.045e-04   7.941e-04  
   7.6   1.298e-03   1.013e-03  
   7.7   1.863e-03   1.288e-03  
   7.8   2.674e-03   1.633e-03  
   7.9   3.838e-03   2.057e-03  
   8.0   5.509e-03   2.571e-03  
   8.1   7.909e-03   3.177e-03  
   8.2   1.135e-02   3.867e-03  
   8.3   1.627e-02   4.621e-03  
   8.4   2.316e-02   5.412e-03  
   8.5   3.211e-02   6.228e-03  
   8.6   4.031e-02   7.112e-03  
   8.7   3.825e-02   8.224e-03  
   8.8   2.384e-02   9.876e-03  
   8.9   1.299e-02   1.257e-02  
   9.0   1.086e-02   1.699e-02  
   9.1   1.510e-02   2.393e-02  
   9.2   2.451e-02   3.393e-02  
   9.3   3.844e-02   4.660e-02  
   9.4   5.480e-02   6.033e-02  
   9.5   7.024e-02   7.282e-02  
   9.6   8.213e-02   8.252e-02  
   9.7   8.995e-02   8.915e-02  
   9.8   9.458e-02   9.332e-02  
   9.9   9.714e-02   9.582e-02  
  10.0   9.851e-02   9.726e-02  
  10.1   9.923e-02   9.810e-02  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
