# z=22.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   2.793e-05   2.859e-04  
   6.1   6.672e-06   2.444e-04  
   6.2   1.627e-06   2.085e-04  
   6.3   4.628e-07   1.778e-04  
   6.4   2.568e-07   1.517e-04  
   6.5   3.466e-07   1.295e-04  
   6.6   6.386e-07   1.110e-04  
   6.7   1.235e-06   9.581e-05  
   6.8   2.404e-06   8.403e-05  
   6.9   4.681e-06   7.616e-05  
   7.0   9.117e-06   7.348e-05  
   7.1   1.776e-05   7.867e-05  
   7.2   3.458e-05   9.701e-05  
   7.3   6.735e-05   1.385e-04  
   7.4   1.311e-04   2.220e-04  
   7.5   2.553e-04   3.822e-04  
   7.6   4.966e-04   6.836e-04  
   7.7   9.649e-04   1.244e-03  
   7.8   1.871e-03   2.278e-03  
   7.9   3.612e-03   4.163e-03  
   8.0   6.917e-03   7.545e-03  
   8.1   1.304e-02   1.345e-02  
   8.2   2.393e-02   2.328e-02  
   8.3   4.186e-02   3.847e-02  
   8.4   6.803e-02   5.944e-02  
   8.5   1.002e-01   8.429e-02  
   8.6   1.323e-01   1.090e-01  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
