# z=15.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.409e-06   1.439e-05  
   6.1   4.678e-06   1.810e-05  
   6.2   6.419e-06   2.277e-05  
   6.3   8.809e-06   2.865e-05  
   6.4   1.209e-05   3.605e-05  
   6.5   1.659e-05   4.538e-05  
   6.6   2.277e-05   5.713e-05  
   6.7   3.124e-05   7.194e-05  
   6.8   4.288e-05   9.064e-05  
   6.9   5.885e-05   1.143e-04  
   7.0   8.077e-05   1.442e-04  
   7.1   1.109e-04   1.821e-04  
   7.2   1.522e-04   2.303e-04  
   7.3   2.089e-04   2.917e-04  
   7.4   2.869e-04   3.704e-04  
   7.5   3.941e-04   4.717e-04  
   7.6   5.415e-04   6.028e-04  
   7.7   7.446e-04   7.741e-04  
   7.8   1.025e-03   9.999e-04  
   7.9   1.411e-03   1.301e-03  
   8.0   1.947e-03   1.709e-03  
   8.1   2.693e-03   2.268e-03  
   8.2   3.736e-03   3.051e-03  
   8.3   5.205e-03   4.168e-03  
   8.4   7.293e-03   5.795e-03  
   8.5   1.030e-02   8.215e-03  
   8.6   1.470e-02   1.190e-02  
   8.7   2.124e-02   1.761e-02  
   8.8   3.110e-02   2.667e-02  
   8.9   4.596e-02   4.121e-02  
   9.0   6.735e-02   6.471e-02  
   9.1   9.441e-02   1.024e-01  
   9.2   1.280e-01   1.612e-01  
   9.3   1.879e-01   2.480e-01  
   9.4   2.950e-01   3.647e-01  
   9.5   4.444e-01   5.025e-01  
   9.6   6.079e-01   6.411e-01  
   9.7   7.510e-01   7.591e-01  
   9.8   8.545e-01   8.461e-01  
   9.9   9.196e-01   9.038e-01  
  10.0   9.570e-01   9.396e-01  
  10.1   9.775e-01   9.610e-01  
  10.2   9.883e-01   9.736e-01  
  10.3   9.940e-01   9.811e-01  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
