# z=16.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   5.048e-06   2.410e-05  
   6.1   7.415e-06   3.119e-05  
   6.2   1.089e-05   4.037e-05  
   6.3   1.600e-05   5.225e-05  
   6.4   2.351e-05   6.763e-05  
   6.5   3.453e-05   8.755e-05  
   6.6   5.072e-05   1.134e-04  
   6.7   7.451e-05   1.468e-04  
   6.8   1.095e-04   1.901e-04  
   6.9   1.608e-04   2.462e-04  
   7.0   2.363e-04   3.189e-04  
   7.1   3.472e-04   4.131e-04  
   7.2   5.101e-04   5.352e-04  
   7.3   7.497e-04   6.932e-04  
   7.4   1.102e-03   8.974e-04  
   7.5   1.620e-03   1.160e-03  
   7.6   2.382e-03   1.498e-03  
   7.7   3.503e-03   1.927e-03  
   7.8   5.155e-03   2.469e-03  
   7.9   7.589e-03   3.146e-03  
   8.0   1.118e-02   3.985e-03  
   8.1   1.644e-02   5.027e-03  
   8.2   2.398e-02   6.358e-03  
   8.3   3.370e-02   8.170e-03  
   8.4   4.121e-02   1.086e-02  
   8.5   3.591e-02   1.517e-02  
   8.6   2.365e-02   2.242e-02  
   8.7   2.099e-02   3.476e-02  
   8.8   3.081e-02   5.557e-02  
   8.9   5.490e-02   8.970e-02  
   9.0   9.947e-02   1.431e-01  
   9.1   1.730e-01   2.205e-01  
   9.2   2.796e-01   3.209e-01  
   9.3   4.091e-01   4.334e-01  
   9.4   5.367e-01   5.399e-01  
   9.5   6.391e-01   6.258e-01  
   9.6   7.084e-01   6.866e-01  
   9.7   7.502e-01   7.260e-01  
   9.8   7.736e-01   7.504e-01  
   9.9   7.862e-01   7.651e-01  
  10.0   7.929e-01   7.741e-01  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
