# z=9.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   8.610e-05   1.908e-05  
   6.1   9.843e-05   2.220e-05  
   6.2   1.125e-04   2.583e-05  
   6.3   1.286e-04   3.006e-05  
   6.4   1.471e-04   3.497e-05  
   6.5   1.681e-04   4.069e-05  
   6.6   1.922e-04   4.734e-05  
   6.7   2.197e-04   5.508e-05  
   6.8   2.512e-04   6.409e-05  
   6.9   2.871e-04   7.458e-05  
   7.0   3.283e-04   8.679e-05  
   7.1   3.753e-04   1.010e-04  
   7.2   4.290e-04   1.176e-04  
   7.3   4.904e-04   1.368e-04  
   7.4   5.607e-04   1.593e-04  
   7.5   6.409e-04   1.855e-04  
   7.6   7.327e-04   2.161e-04  
   7.7   8.377e-04   2.517e-04  
   7.8   9.576e-04   2.934e-04  
   7.9   1.095e-03   3.422e-04  
   8.0   1.251e-03   3.993e-04  
   8.1   1.431e-03   4.664e-04  
   8.2   1.636e-03   5.453e-04  
   8.3   1.870e-03   6.383e-04  
   8.4   2.138e-03   7.484e-04  
   8.5   2.444e-03   8.792e-04  
   8.6   2.794e-03   1.035e-03  
   8.7   3.194e-03   1.223e-03  
   8.8   3.652e-03   1.450e-03  
   8.9   4.176e-03   1.728e-03  
   9.0   4.776e-03   2.070e-03  
   9.1   5.463e-03   2.497e-03  
   9.2   6.252e-03   3.039e-03  
   9.3   7.160e-03   3.736e-03  
   9.4   8.210e-03   4.651e-03  
   9.5   9.435e-03   5.876e-03  
   9.6   1.088e-02   7.551e-03  
   9.7   1.262e-02   9.892e-03  
   9.8   1.479e-02   1.323e-02  
   9.9   1.760e-02   1.810e-02  
  10.0   2.147e-02   2.533e-02  
  10.1   2.712e-02   3.618e-02  
  10.2   3.593e-02   5.261e-02  
  10.3   5.035e-02   7.743e-02  
  10.4   7.452e-02   1.143e-01  
  10.5   1.147e-01   1.673e-01  
  10.6   1.781e-01   2.385e-01  
  10.7   2.681e-01   3.250e-01  
  10.8   3.764e-01   4.167e-01  
  10.9   4.830e-01   4.994e-01  
  11.0   5.682e-01   5.631e-01  
  11.1   6.257e-01   6.067e-01  
  11.2   6.600e-01   6.349e-01  
  11.3   6.789e-01   6.546e-01  
  11.4   6.890e-01   6.715e-01  
  11.5   6.942e-01   6.883e-01  
  11.6   6.969e-01   7.040e-01  
  11.7   6.984e-01   7.157e-01  
  11.8   6.991e-01   7.226e-01  
  11.9   6.996e-01   7.253e-01  
  12.0   6.998e-01   7.253e-01  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
