# z=14.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   4.048e-06   1.245e-05  
   6.1   5.329e-06   1.539e-05  
   6.2   7.017e-06   1.903e-05  
   6.3   9.239e-06   2.352e-05  
   6.4   1.216e-05   2.908e-05  
   6.5   1.602e-05   3.595e-05  
   6.6   2.109e-05   4.445e-05  
   6.7   2.777e-05   5.496e-05  
   6.8   3.656e-05   6.798e-05  
   6.9   4.814e-05   8.409e-05  
   7.0   6.338e-05   1.041e-04  
   7.1   8.345e-05   1.288e-04  
   7.2   1.099e-04   1.595e-04  
   7.3   1.447e-04   1.977e-04  
   7.4   1.905e-04   2.451e-04  
   7.5   2.509e-04   3.043e-04  
   7.6   3.305e-04   3.784e-04  
   7.7   4.353e-04   4.713e-04  
   7.8   5.736e-04   5.884e-04  
   7.9   7.559e-04   7.368e-04  
   8.0   9.967e-04   9.262e-04  
   8.1   1.315e-03   1.170e-03  
   8.2   1.737e-03   1.488e-03  
   8.3   2.298e-03   1.907e-03  
   8.4   3.047e-03   2.468e-03  
   8.5   4.052e-03   3.233e-03  
   8.6   5.413e-03   4.298e-03  
   8.7   7.279e-03   5.812e-03  
   8.8   9.876e-03   8.011e-03  
   8.9   1.356e-02   1.128e-02  
   9.0   1.892e-02   1.622e-02  
   9.1   2.688e-02   2.381e-02  
   9.2   3.895e-02   3.554e-02  
   9.3   5.724e-02   5.356e-02  
   9.4   8.392e-02   8.057e-02  
   9.5   1.191e-01   1.191e-01  
   9.6   1.600e-01   1.691e-01  
   9.7   2.084e-01   2.258e-01  
   9.8   2.638e-01   2.800e-01  
   9.9   3.140e-01   3.237e-01  
  10.0   3.502e-01   3.545e-01  
  10.1   3.727e-01   3.740e-01  
  10.2   3.855e-01   3.856e-01  
  10.3   3.924e-01   3.922e-01  
  10.4   3.961e-01   3.958e-01  
  10.5   3.980e-01   3.978e-01  
  10.6   3.990e-01   3.987e-01  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
