# z=4.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   2.377e-06   2.378e-06  
   6.1   2.856e-06   2.819e-06  
   6.2   3.432e-06   3.341e-06  
   6.3   4.123e-06   3.961e-06  
   6.4   4.954e-06   4.695e-06  
   6.5   5.952e-06   5.565e-06  
   6.6   7.152e-06   6.597e-06  
   6.7   8.593e-06   7.820e-06  
   6.8   1.032e-05   9.269e-06  
   6.9   1.240e-05   1.099e-05  
   7.0   1.490e-05   1.303e-05  
   7.1   1.791e-05   1.544e-05  
   7.2   2.152e-05   1.830e-05  
   7.3   2.585e-05   2.170e-05  
   7.4   3.106e-05   2.572e-05  
   7.5   3.732e-05   3.050e-05  
   7.6   4.484e-05   3.616e-05  
   7.7   5.388e-05   4.287e-05  
   7.8   6.473e-05   5.082e-05  
   7.9   7.778e-05   6.026e-05  
   8.0   9.345e-05   7.145e-05  
   8.1   1.123e-04   8.473e-05  
   8.2   1.349e-04   1.005e-04  
   8.3   1.621e-04   1.192e-04  
   8.4   1.948e-04   1.413e-04  
   8.5   2.340e-04   1.676e-04  
   8.6   2.812e-04   1.988e-04  
   8.7   3.378e-04   2.358e-04  
   8.8   4.059e-04   2.798e-04  
   8.9   4.877e-04   3.319e-04  
   9.0   5.859e-04   3.938e-04  
   9.1   7.040e-04   4.673e-04  
   9.2   8.459e-04   5.546e-04  
   9.3   1.016e-03   6.582e-04  
   9.4   1.221e-03   7.812e-04  
   9.5   1.467e-03   9.273e-04  
   9.6   1.763e-03   1.101e-03  
   9.7   2.118e-03   1.307e-03  
   9.8   2.545e-03   1.552e-03  
   9.9   3.058e-03   1.843e-03  
  10.0   3.674e-03   2.189e-03  
  10.1   4.414e-03   2.601e-03  
  10.2   5.304e-03   3.090e-03  
  10.3   6.372e-03   3.672e-03  
  10.4   7.656e-03   4.365e-03  
  10.5   9.199e-03   5.190e-03  
  10.6   1.105e-02   6.173e-03  
  10.7   1.328e-02   7.344e-03  
  10.8   1.596e-02   8.741e-03  
  10.9   1.917e-02   1.041e-02  
  11.0   2.303e-02   1.240e-02  
  11.1   2.767e-02   1.478e-02  
  11.2   3.324e-02   1.763e-02  
  11.3   3.992e-02   2.104e-02  
  11.4   4.794e-02   2.512e-02  
  11.5   5.752e-02   3.002e-02  
  11.6   6.895e-02   3.590e-02  
  11.7   8.249e-02   4.295e-02  
  11.8   9.836e-02   5.138e-02  
  11.9   1.166e-01   6.144e-02  
  12.0   1.371e-01   7.332e-02  
  12.1   1.591e-01   8.715e-02  
  12.2   1.806e-01   1.029e-01  
  12.3   1.966e-01   1.200e-01  
  12.4   2.012e-01   1.379e-01  
  12.5   1.935e-01   1.563e-01  
  12.6   1.801e-01   1.754e-01  
  12.7   1.660e-01   1.951e-01  
  12.8   1.474e-01   2.126e-01  
  12.9   1.196e-01   2.235e-01  
  13.0   8.571e-02   2.251e-01  
  13.1   5.363e-02   2.177e-01  
  13.2   2.922e-02   2.035e-01  
  13.3   1.386e-02   1.852e-01  
  13.4   5.725e-03   1.654e-01  
  13.5   2.062e-03   1.457e-01  
  13.6   6.540e-04   1.271e-01  
  13.7   1.892e-04   1.101e-01  
  13.8   5.621e-05   9.482e-02  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
