# z=17.5: redshift
# eps=0.5: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.109e-05   4.309e-05  
   6.1   1.711e-05   5.691e-05  
   6.2   2.639e-05   7.514e-05  
   6.3   4.071e-05   9.920e-05  
   6.4   6.280e-05   1.309e-04  
   6.5   9.687e-05   1.728e-04  
   6.6   1.494e-04   2.279e-04  
   6.7   2.305e-04   3.003e-04  
   6.8   3.556e-04   3.953e-04  
   6.9   5.486e-04   5.192e-04  
   7.0   8.463e-04   6.798e-04  
   7.1   1.306e-03   8.860e-04  
   7.2   2.014e-03   1.146e-03  
   7.3   3.108e-03   1.468e-03  
   7.4   4.794e-03   1.850e-03  
   7.5   7.395e-03   2.285e-03  
   7.6   1.140e-02   2.745e-03  
   7.7   1.747e-02   3.193e-03  
   7.8   2.614e-02   3.594e-03  
   7.9   3.514e-02   3.938e-03  
   8.0   3.338e-02   4.279e-03  
   8.1   1.823e-02   4.750e-03  
   8.2   7.485e-03   5.590e-03  
   8.3   3.950e-03   7.186e-03  
   8.4   4.178e-03   1.017e-02  
   8.5   6.975e-03   1.555e-02  
   8.6   1.306e-02   2.498e-02  
   8.7   2.473e-02   4.096e-02  
   8.8   4.597e-02   6.692e-02  
   8.9   8.236e-02   1.065e-01  
   9.0   1.387e-01   1.616e-01  
   9.1   2.140e-01   2.288e-01  
   9.2   2.965e-01   2.986e-01  
   9.3   3.697e-01   3.598e-01  
   9.4   4.234e-01   4.060e-01  
   9.5   4.575e-01   4.373e-01  
   9.6   4.772e-01   4.572e-01  
   9.7   4.881e-01   4.695e-01  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
