# z=24.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.058e-07   4.282e-05  
   6.1   2.059e-07   3.661e-05  
   6.2   4.010e-07   3.147e-05  
   6.3   7.810e-07   2.737e-05  
   6.4   1.521e-06   2.441e-05  
   6.5   2.963e-06   2.290e-05  
   6.6   5.771e-06   2.354e-05  
   6.7   1.124e-05   2.774e-05  
   6.8   2.189e-05   3.824e-05  
   6.9   4.264e-05   6.034e-05  
   7.0   8.305e-05   1.041e-04  
   7.1   1.617e-04   1.885e-04  
   7.2   3.149e-04   3.495e-04  
   7.3   6.131e-04   6.550e-04  
   7.4   1.193e-03   1.232e-03  
   7.5   2.319e-03   2.319e-03  
   7.6   4.501e-03   4.357e-03  
   7.7   8.704e-03   8.147e-03  
   7.8   1.672e-02   1.511e-02  
   7.9   3.174e-02   2.761e-02  
   8.0   5.886e-02   4.920e-02  
   8.1   1.049e-01   8.417e-02  
   8.2   1.753e-01   1.354e-01  
   8.3   2.674e-01   2.005e-01  
   8.4         nan         nan  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
