# z=17.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.109e-05   4.310e-05  
   6.1   1.711e-05   5.692e-05  
   6.2   2.639e-05   7.517e-05  
   6.3   4.071e-05   9.925e-05  
   6.4   6.280e-05   1.310e-04  
   6.5   9.688e-05   1.729e-04  
   6.6   1.495e-04   2.282e-04  
   6.7   2.306e-04   3.008e-04  
   6.8   3.557e-04   3.961e-04  
   6.9   5.487e-04   5.206e-04  
   7.0   8.466e-04   6.824e-04  
   7.1   1.306e-03   8.905e-04  
   7.2   2.015e-03   1.154e-03  
   7.3   3.109e-03   1.481e-03  
   7.4   4.798e-03   1.874e-03  
   7.5   7.402e-03   2.327e-03  
   7.6   1.141e-02   2.818e-03  
   7.7   1.750e-02   3.320e-03  
   7.8   2.619e-02   3.815e-03  
   7.9   3.524e-02   4.324e-03  
   8.0   3.358e-02   4.952e-03  
   8.1   1.861e-02   5.923e-03  
   8.2   8.225e-03   7.634e-03  
   8.3   5.390e-03   1.075e-02  
   8.4   6.972e-03   1.636e-02  
   8.5   1.238e-02   2.630e-02  
   8.6   2.346e-02   4.350e-02  
   8.7   4.449e-02   7.247e-02  
   8.8   8.275e-02   1.194e-01  
   8.9   1.482e-01   1.909e-01  
   9.0   2.497e-01   2.901e-01  
   9.1   3.852e-01   4.112e-01  
   9.2   5.337e-01   5.369e-01  
   9.3   6.655e-01   6.471e-01  
   9.4   7.621e-01   7.304e-01  
   9.5   8.235e-01   7.869e-01  
   9.6   8.590e-01   8.227e-01  
   9.7   8.785e-01   8.449e-01  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
