# z=15.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.409e-06   1.438e-05  
   6.1   4.678e-06   1.809e-05  
   6.2   6.419e-06   2.275e-05  
   6.3   8.809e-06   2.862e-05  
   6.4   1.209e-05   3.599e-05  
   6.5   1.659e-05   4.528e-05  
   6.6   2.276e-05   5.695e-05  
   6.7   3.124e-05   7.165e-05  
   6.8   4.287e-05   9.014e-05  
   6.9   5.883e-05   1.134e-04  
   7.0   8.073e-05   1.427e-04  
   7.1   1.108e-04   1.796e-04  
   7.2   1.520e-04   2.261e-04  
   7.3   2.087e-04   2.847e-04  
   7.4   2.864e-04   3.586e-04  
   7.5   3.931e-04   4.519e-04  
   7.6   5.395e-04   5.698e-04  
   7.7   7.407e-04   7.188e-04  
   7.8   1.017e-03   9.075e-04  
   7.9   1.397e-03   1.147e-03  
   8.0   1.919e-03   1.450e-03  
   8.1   2.637e-03   1.836e-03  
   8.2   3.626e-03   2.328e-03  
   8.3   4.991e-03   2.956e-03  
   8.4   6.878e-03   3.761e-03  
   8.5   9.493e-03   4.796e-03  
   8.6   1.313e-02   6.141e-03  
   8.7   1.818e-02   7.916e-03  
   8.8   2.516e-02   1.033e-02  
   8.9   3.448e-02   1.372e-02  
   9.0   4.529e-02   1.873e-02  
   9.1   5.254e-02   2.639e-02  
   9.2   5.027e-02   3.810e-02  
   9.3   4.930e-02   5.527e-02  
   9.4   6.315e-02   7.828e-02  
   9.5   9.011e-02   1.054e-01  
   9.6   1.219e-01   1.326e-01  
   9.7   1.503e-01   1.557e-01  
   9.8   1.709e-01   1.726e-01  
   9.9   1.839e-01   1.837e-01  
  10.0   1.914e-01   1.905e-01  
  10.1   1.955e-01   1.944e-01  
  10.2   1.977e-01   1.966e-01  
  10.3   1.988e-01   1.978e-01  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
