# z=22.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.314e-03   5.170e-04  
   6.1   3.232e-04   4.485e-04  
   6.2   7.925e-05   3.861e-04  
   6.3   1.945e-05   3.308e-04  
   6.4   4.816e-06   2.827e-04  
   6.5   1.277e-06   2.413e-04  
   6.6   5.012e-07   2.060e-04  
   6.7   4.894e-07   1.760e-04  
   6.8   8.340e-07   1.508e-04  
   6.9   1.595e-06   1.302e-04  
   7.0   3.100e-06   1.142e-04  
   7.1   6.035e-06   1.035e-04  
   7.2   1.175e-05   9.971e-05  
   7.3   2.289e-05   1.064e-04  
   7.4   4.458e-05   1.303e-04  
   7.5   8.679e-05   1.844e-04  
   7.6   1.689e-04   2.925e-04  
   7.7   3.285e-04   4.985e-04  
   7.8   6.377e-04   8.823e-04  
   7.9   1.235e-03   1.586e-03  
   8.0   2.377e-03   2.858e-03  
   8.1   4.528e-03   5.107e-03  
   8.2   8.456e-03   8.946e-03  
   8.3   1.525e-02   1.513e-02  
   8.4   2.595e-02   2.424e-02  
   8.5   4.057e-02   3.602e-02  
   8.6   5.707e-02   4.895e-02  
   8.7   7.214e-02   6.088e-02  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
