# z=24.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.760e-07   2.260e-05  
   6.1   3.427e-07   1.946e-05  
   6.2   6.675e-07   1.699e-05  
   6.3   1.300e-06   1.529e-05  
   6.4   2.532e-06   1.459e-05  
   6.5   4.932e-06   1.544e-05  
   6.6   9.607e-06   1.892e-05  
   6.7   1.871e-05   2.716e-05  
   6.8   3.644e-05   4.424e-05  
   6.9   7.098e-05   7.795e-05  
   7.0   1.382e-04   1.432e-04  
   7.1   2.692e-04   2.682e-04  
   7.2   5.241e-04   5.067e-04  
   7.3   1.020e-03   9.602e-04  
   7.4   1.984e-03   1.820e-03  
   7.5   3.854e-03   3.444e-03  
   7.6   7.468e-03   6.494e-03  
   7.7   1.440e-02   1.217e-02  
   7.8   2.751e-02   2.254e-02  
   7.9   5.166e-02   4.094e-02  
   8.0   9.405e-02   7.198e-02  
   8.1   1.625e-01   1.202e-01  
   8.2         nan         nan  
   8.3         nan         nan  
   8.4         nan         nan  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
