# z=11.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   2.371e-05   1.494e-05  
   6.1   2.823e-05   1.770e-05  
   6.2   3.363e-05   2.097e-05  
   6.3   4.005e-05   2.484e-05  
   6.4   4.771e-05   2.942e-05  
   6.5   5.682e-05   3.485e-05  
   6.6   6.768e-05   4.128e-05  
   6.7   8.061e-05   4.891e-05  
   6.8   9.601e-05   5.794e-05  
   6.9   1.144e-04   6.864e-05  
   7.0   1.362e-04   8.133e-05  
   7.1   1.622e-04   9.637e-05  
   7.2   1.932e-04   1.142e-04  
   7.3   2.301e-04   1.354e-04  
   7.4   2.741e-04   1.605e-04  
   7.5   3.265e-04   1.903e-04  
   7.6   3.888e-04   2.257e-04  
   7.7   4.631e-04   2.678e-04  
   7.8   5.516e-04   3.180e-04  
   7.9   6.570e-04   3.778e-04  
   8.0   7.826e-04   4.493e-04  
   8.1   9.322e-04   5.350e-04  
   8.2   1.110e-03   6.379e-04  
   8.3   1.323e-03   7.621e-04  
   8.4   1.576e-03   9.127e-04  
   8.5   1.877e-03   1.097e-03  
   8.6   2.237e-03   1.323e-03  
   8.7   2.667e-03   1.604e-03  
   8.8   3.182e-03   1.958e-03  
   8.9   3.800e-03   2.410e-03  
   9.0   4.544e-03   2.996e-03  
   9.1   5.448e-03   3.774e-03  
   9.2   6.559e-03   4.826e-03  
   9.3   7.947e-03   6.285e-03  
   9.4   9.726e-03   8.354e-03  
   9.5   1.209e-02   1.135e-02  
   9.6   1.536e-02   1.578e-02  
   9.7   2.011e-02   2.240e-02  
   9.8   2.736e-02   3.232e-02  
   9.9   3.877e-02   4.703e-02  
  10.0   5.680e-02   6.819e-02  
  10.1   8.427e-02   9.686e-02  
  10.2   1.224e-01   1.322e-01  
  10.3   1.678e-01   1.704e-01  
  10.4   2.122e-01   2.060e-01  
  10.5   2.473e-01   2.351e-01  
  10.6   2.706e-01   2.577e-01  
  10.7   2.841e-01   2.760e-01  
  10.8   2.912e-01   2.916e-01  
  10.9   2.951e-01   3.039e-01  
  11.0   2.973e-01   3.116e-01  
  11.1   2.985e-01   3.154e-01  
  11.2   2.992e-01   3.164e-01  
  11.3   2.996e-01   3.159e-01  
  11.4   2.998e-01   3.147e-01  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
