# z=21.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.091e-02   9.876e-04  
   6.1   1.959e-02   1.040e-03  
   6.2   2.882e-02   1.031e-03  
   6.3   2.135e-02   9.736e-04  
   6.4   7.472e-03   8.866e-04  
   6.5   2.039e-03   7.880e-04  
   6.6   5.337e-04   6.901e-04  
   6.7   1.403e-04   6.000e-04  
   6.8   3.961e-05   5.216e-04  
   6.9   1.649e-05   4.576e-04  
   7.0   1.637e-05   4.112e-04  
   7.1   2.780e-05   3.881e-04  
   7.2   5.309e-05   3.991e-04  
   7.3   1.031e-04   4.653e-04  
   7.4   2.008e-04   6.253e-04  
   7.5   3.910e-04   9.511e-04  
   7.6   7.612e-04   1.574e-03  
   7.7   1.482e-03   2.734e-03  
   7.8   2.882e-03   4.865e-03  
   7.9   5.597e-03   8.747e-03  
   8.0   1.084e-02   1.576e-02  
   8.1   2.091e-02   2.829e-02  
   8.2   3.993e-02   5.028e-02  
   8.3   7.494e-02   8.765e-02  
   8.4   1.363e-01   1.480e-01  
   8.5   2.351e-01   2.377e-01  
   8.6   3.744e-01   3.558e-01  
   8.7   5.383e-01   4.890e-01  
   8.8   6.943e-01   6.151e-01  
   8.9   8.156e-01   7.168e-01  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
