# z=19.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   9.123e-05   1.549e-04  
   6.1   1.521e-04   2.103e-04  
   6.2   2.537e-04   2.850e-04  
   6.3   4.232e-04   3.845e-04  
   6.4   7.057e-04   5.155e-04  
   6.5   1.177e-03   6.843e-04  
   6.6   1.963e-03   8.949e-04  
   6.7   3.273e-03   1.145e-03  
   6.8   5.458e-03   1.421e-03  
   6.9   9.091e-03   1.693e-03  
   7.0   1.505e-02   1.920e-03  
   7.1   2.407e-02   2.064e-03  
   7.2   3.252e-02   2.104e-03  
   7.3   2.597e-02   2.049e-03  
   7.4   1.088e-02   1.928e-03  
   7.5   3.446e-03   1.781e-03  
   7.6   1.053e-03   1.645e-03  
   7.7   3.756e-04   1.558e-03  
   7.8   2.425e-04   1.565e-03  
   7.9   3.298e-04   1.736e-03  
   8.0   6.004e-04   2.182e-03  
   8.1   1.155e-03   3.102e-03  
   8.2   2.239e-03   4.837e-03  
   8.3   4.328e-03   7.978e-03  
   8.4   8.317e-03   1.350e-02  
   8.5   1.578e-02   2.292e-02  
   8.6   2.928e-02   3.834e-02  
   8.7   5.220e-02   6.199e-02  
   8.8   8.729e-02   9.490e-02  
   8.9   1.333e-01   1.349e-01  
   9.0   1.827e-01   1.761e-01  
   9.1   2.256e-01   2.120e-01  
   9.2   2.566e-01   2.390e-01  
   9.3   2.760e-01   2.573e-01  
   9.4   2.872e-01   2.690e-01  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
