# z=4.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   7.309e-06   4.065e-06  
   6.1   8.618e-06   4.780e-06  
   6.2   1.016e-05   5.622e-06  
   6.3   1.198e-05   6.612e-06  
   6.4   1.413e-05   7.776e-06  
   6.5   1.666e-05   9.146e-06  
   6.6   1.964e-05   1.076e-05  
   6.7   2.316e-05   1.265e-05  
   6.8   2.731e-05   1.488e-05  
   6.9   3.220e-05   1.750e-05  
   7.0   3.797e-05   2.059e-05  
   7.1   4.478e-05   2.421e-05  
   7.2   5.280e-05   2.848e-05  
   7.3   6.225e-05   3.351e-05  
   7.4   7.340e-05   3.942e-05  
   7.5   8.655e-05   4.638e-05  
   7.6   1.021e-04   5.457e-05  
   7.7   1.203e-04   6.421e-05  
   7.8   1.419e-04   7.557e-05  
   7.9   1.673e-04   8.894e-05  
   8.0   1.973e-04   1.047e-04  
   8.1   2.326e-04   1.233e-04  
   8.2   2.743e-04   1.451e-04  
   8.3   3.234e-04   1.709e-04  
   8.4   3.814e-04   2.014e-04  
   8.5   4.497e-04   2.373e-04  
   8.6   5.302e-04   2.796e-04  
   8.7   6.252e-04   3.296e-04  
   8.8   7.372e-04   3.887e-04  
   8.9   8.692e-04   4.585e-04  
   9.0   1.025e-03   5.410e-04  
   9.1   1.209e-03   6.386e-04  
   9.2   1.425e-03   7.541e-04  
   9.3   1.680e-03   8.909e-04  
   9.4   1.981e-03   1.053e-03  
   9.5   2.336e-03   1.245e-03  
   9.6   2.755e-03   1.473e-03  
   9.7   3.248e-03   1.744e-03  
   9.8   3.830e-03   2.067e-03  
   9.9   4.516e-03   2.450e-03  
  10.0   5.325e-03   2.908e-03  
  10.1   6.279e-03   3.454e-03  
  10.2   7.404e-03   4.108e-03  
  10.3   8.730e-03   4.892e-03  
  10.4   1.029e-02   5.836e-03  
  10.5   1.214e-02   6.976e-03  
  10.6   1.432e-02   8.357e-03  
  10.7   1.688e-02   1.004e-02  
  10.8   1.992e-02   1.210e-02  
  10.9   2.350e-02   1.465e-02  
  11.0   2.773e-02   1.782e-02  
  11.1   3.275e-02   2.181e-02  
  11.2   3.870e-02   2.689e-02  
  11.3   4.581e-02   3.343e-02  
  11.4   5.435e-02   4.199e-02  
  11.5   6.472e-02   5.334e-02  
  11.6   7.749e-02   6.862e-02  
  11.7   9.358e-02   8.944e-02  
  11.8   1.144e-01   1.180e-01  
  11.9   1.423e-01   1.572e-01  
  12.0   1.808e-01   2.104e-01  
  12.1   2.349e-01   2.803e-01  
  12.2   3.100e-01   3.670e-01  
  12.3   4.074e-01   4.658e-01  
  12.4   5.192e-01   5.662e-01  
  12.5   6.259e-01   6.567e-01  
  12.6   7.026e-01   7.293e-01  
  12.7   7.274e-01   7.812e-01  
  12.8   6.883e-01   8.113e-01  
  12.9   5.878e-01   8.178e-01  
  13.0   4.463e-01   7.992e-01  
  13.1   2.966e-01   7.565e-01  
  13.2   1.702e-01   6.947e-01  
  13.3   8.345e-02   6.216e-01  
  13.4   3.465e-02   5.454e-01  
  13.5   1.211e-02   4.722e-01  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
