# z=24.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.771e-08   4.270e-05  
   6.1   3.433e-08   3.637e-05  
   6.2   6.684e-08   3.101e-05  
   6.3   1.302e-07   2.649e-05  
   6.4   2.535e-07   2.273e-05  
   6.5   4.938e-07   1.970e-05  
   6.6   9.618e-07   1.744e-05  
   6.7   1.873e-06   1.613e-05  
   6.8   3.649e-06   1.617e-05  
   6.9   7.107e-06   1.839e-05  
   7.0   1.384e-05   2.444e-05  
   7.1   2.696e-05   3.745e-05  
   7.2   5.249e-05   6.339e-05  
   7.3   1.022e-04   1.135e-04  
   7.4   1.988e-04   2.091e-04  
   7.5   3.865e-04   3.897e-04  
   7.6   7.501e-04   7.288e-04  
   7.7   1.451e-03   1.360e-03  
   7.8   2.787e-03   2.520e-03  
   7.9   5.289e-03   4.603e-03  
   8.0   9.810e-03   8.201e-03  
   8.1   1.748e-02   1.403e-02  
   8.2   2.921e-02   2.257e-02  
   8.3   4.456e-02   3.342e-02  
   8.4         nan         nan  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
