# z=8.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.207e-04   1.937e-05  
   6.1   1.366e-04   2.243e-05  
   6.2   1.546e-04   2.598e-05  
   6.3   1.749e-04   3.008e-05  
   6.4   1.979e-04   3.482e-05  
   6.5   2.239e-04   4.032e-05  
   6.6   2.534e-04   4.669e-05  
   6.7   2.867e-04   5.406e-05  
   6.8   3.244e-04   6.259e-05  
   6.9   3.671e-04   7.248e-05  
   7.0   4.154e-04   8.392e-05  
   7.1   4.700e-04   9.717e-05  
   7.2   5.318e-04   1.125e-04  
   7.3   6.017e-04   1.303e-04  
   7.4   6.809e-04   1.509e-04  
   7.5   7.704e-04   1.747e-04  
   7.6   8.718e-04   2.023e-04  
   7.7   9.864e-04   2.343e-04  
   7.8   1.116e-03   2.713e-04  
   7.9   1.263e-03   3.142e-04  
   8.0   1.429e-03   3.639e-04  
   8.1   1.617e-03   4.214e-04  
   8.2   1.830e-03   4.882e-04  
   8.3   2.070e-03   5.655e-04  
   8.4   2.343e-03   6.552e-04  
   8.5   2.651e-03   7.592e-04  
   8.6   2.999e-03   8.799e-04  
   8.7   3.394e-03   1.020e-03  
   8.8   3.840e-03   1.183e-03  
   8.9   4.345e-03   1.372e-03  
   9.0   4.917e-03   1.592e-03  
   9.1   5.564e-03   1.848e-03  
   9.2   6.295e-03   2.147e-03  
   9.3   7.124e-03   2.497e-03  
   9.4   8.061e-03   2.906e-03  
   9.5   9.122e-03   3.387e-03  
   9.6   1.032e-02   3.954e-03  
   9.7   1.169e-02   4.626e-03  
   9.8   1.323e-02   5.427e-03  
   9.9   1.498e-02   6.389e-03  
  10.0   1.698e-02   7.555e-03  
  10.1   1.926e-02   8.984e-03  
  10.2   2.187e-02   1.076e-02  
  10.3   2.491e-02   1.299e-02  
  10.4   2.848e-02   1.583e-02  
  10.5   3.275e-02   1.948e-02  
  10.6   3.797e-02   2.418e-02  
  10.7   4.446e-02   3.014e-02  
  10.8   5.258e-02   3.743e-02  
  10.9   6.242e-02   4.572e-02  
  11.0   7.332e-02   5.406e-02  
  11.1   8.369e-02   6.109e-02  
  11.2   9.171e-02   6.571e-02  
  11.3   9.664e-02   6.780e-02  
  11.4   9.903e-02   6.822e-02  
  11.5   9.990e-02   6.855e-02  
  11.6   1.000e-01   7.092e-02  
  11.7   9.996e-02   7.737e-02  
  11.8   9.986e-02   8.896e-02  
  11.9   9.984e-02   1.035e-01  
  12.0   9.987e-02   1.169e-01  
  12.1   9.992e-02   1.261e-01  
  12.2   9.995e-02   1.307e-01  
  12.3   9.997e-02   1.318e-01  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
