# z=7.5: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.248e-04   1.853e-05  
   6.1   1.410e-04   2.143e-05  
   6.2   1.592e-04   2.479e-05  
   6.3   1.797e-04   2.867e-05  
   6.4   2.030e-04   3.316e-05  
   6.5   2.292e-04   3.835e-05  
   6.6   2.588e-04   4.435e-05  
   6.7   2.922e-04   5.130e-05  
   6.8   3.300e-04   5.933e-05  
   6.9   3.726e-04   6.862e-05  
   7.0   4.207e-04   7.936e-05  
   7.1   4.751e-04   9.179e-05  
   7.2   5.365e-04   1.062e-04  
   7.3   6.058e-04   1.228e-04  
   7.4   6.840e-04   1.420e-04  
   7.5   7.724e-04   1.643e-04  
   7.6   8.722e-04   1.900e-04  
   7.7   9.849e-04   2.198e-04  
   7.8   1.112e-03   2.542e-04  
   7.9   1.256e-03   2.940e-04  
   8.0   1.418e-03   3.401e-04  
   8.1   1.601e-03   3.935e-04  
   8.2   1.808e-03   4.552e-04  
   8.3   2.042e-03   5.267e-04  
   8.4   2.305e-03   6.094e-04  
   8.5   2.603e-03   7.053e-04  
   8.6   2.939e-03   8.162e-04  
   8.7   3.319e-03   9.449e-04  
   8.8   3.748e-03   1.094e-03  
   8.9   4.232e-03   1.267e-03  
   9.0   4.779e-03   1.468e-03  
   9.1   5.396e-03   1.701e-03  
   9.2   6.094e-03   1.971e-03  
   9.3   6.881e-03   2.287e-03  
   9.4   7.770e-03   2.654e-03  
   9.5   8.774e-03   3.083e-03  
   9.6   9.908e-03   3.585e-03  
   9.7   1.119e-02   4.175e-03  
   9.8   1.264e-02   4.869e-03  
   9.9   1.427e-02   5.691e-03  
  10.0   1.613e-02   6.669e-03  
  10.1   1.823e-02   7.842e-03  
  10.2   2.061e-02   9.262e-03  
  10.3   2.334e-02   1.100e-02  
  10.4   2.646e-02   1.314e-02  
  10.5   3.008e-02   1.583e-02  
  10.6   3.432e-02   1.922e-02  
  10.7   3.938e-02   2.351e-02  
  10.8   4.550e-02   2.892e-02  
  10.9   5.299e-02   3.555e-02  
  11.0   6.200e-02   4.324e-02  
  11.1   7.223e-02   5.134e-02  
  11.2   8.248e-02   5.864e-02  
  11.3   9.098e-02   6.385e-02  
  11.4   9.656e-02   6.642e-02  
  11.5   9.934e-02   6.680e-02  
  11.6   1.003e-01   6.648e-02  
  11.7   1.004e-01   6.798e-02  
  11.8   1.002e-01   7.146e-02  
  11.9   9.995e-02   7.920e-02  
  12.0   9.986e-02   9.294e-02  
  12.1   9.986e-02   1.082e-01  
  12.2   9.989e-02   1.209e-01  
  12.3   9.993e-02   1.290e-01  
  12.4   9.996e-02   1.327e-01  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
