# z=10.0: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   4.799e-05   1.719e-05  
   6.1   5.582e-05   2.015e-05  
   6.2   6.494e-05   2.363e-05  
   6.3   7.554e-05   2.771e-05  
   6.4   8.788e-05   3.248e-05  
   6.5   1.022e-04   3.809e-05  
   6.6   1.189e-04   4.466e-05  
   6.7   1.383e-04   5.236e-05  
   6.8   1.609e-04   6.139e-05  
   6.9   1.872e-04   7.198e-05  
   7.0   2.178e-04   8.440e-05  
   7.1   2.533e-04   9.896e-05  
   7.2   2.947e-04   1.160e-04  
   7.3   3.428e-04   1.361e-04  
   7.4   3.988e-04   1.596e-04  
   7.5   4.639e-04   1.871e-04  
   7.6   5.397e-04   2.194e-04  
   7.7   6.278e-04   2.574e-04  
   7.8   7.303e-04   3.019e-04  
   7.9   8.496e-04   3.542e-04  
   8.0   9.883e-04   4.156e-04  
   8.1   1.150e-03   4.877e-04  
   8.2   1.337e-03   5.726e-04  
   8.3   1.556e-03   6.724e-04  
   8.4   1.810e-03   7.899e-04  
   8.5   2.106e-03   9.286e-04  
   8.6   2.450e-03   1.092e-03  
   8.7   2.850e-03   1.286e-03  
   8.8   3.315e-03   1.516e-03  
   8.9   3.857e-03   1.790e-03  
   9.0   4.489e-03   2.118e-03  
   9.1   5.224e-03   2.512e-03  
   9.2   6.082e-03   2.989e-03  
   9.3   7.084e-03   3.572e-03  
   9.4   8.259e-03   4.293e-03  
   9.5   9.641e-03   5.196e-03  
   9.6   1.128e-02   6.345e-03  
   9.7   1.324e-02   7.832e-03  
   9.8   1.564e-02   9.791e-03  
   9.9   1.861e-02   1.241e-02  
  10.0   2.243e-02   1.596e-02  
  10.1   2.745e-02   2.074e-02  
  10.2   3.421e-02   2.708e-02  
  10.3   4.324e-02   3.510e-02  
  10.4   5.467e-02   4.443e-02  
  10.5   6.756e-02   5.401e-02  
  10.6   7.972e-02   6.239e-02  
  10.7   8.903e-02   6.874e-02  
  10.8   9.480e-02   7.345e-02  
  10.9   9.775e-02   7.803e-02  
  11.0   9.898e-02   8.433e-02  
  11.1   9.938e-02   9.347e-02  
  11.2   9.950e-02   1.044e-01  
  11.3   9.962e-02   1.140e-01  
  11.4   9.975e-02   1.201e-01  
  11.5   9.985e-02   1.226e-01  
  11.6   9.992e-02   1.228e-01  
  11.7   9.996e-02   1.215e-01  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
