# z=4.5: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   7.309e-06   4.064e-06  
   6.1   8.618e-06   4.780e-06  
   6.2   1.016e-05   5.622e-06  
   6.3   1.198e-05   6.611e-06  
   6.4   1.413e-05   7.776e-06  
   6.5   1.666e-05   9.145e-06  
   6.6   1.964e-05   1.076e-05  
   6.7   2.316e-05   1.265e-05  
   6.8   2.731e-05   1.488e-05  
   6.9   3.220e-05   1.750e-05  
   7.0   3.797e-05   2.058e-05  
   7.1   4.478e-05   2.420e-05  
   7.2   5.280e-05   2.847e-05  
   7.3   6.225e-05   3.348e-05  
   7.4   7.340e-05   3.938e-05  
   7.5   8.655e-05   4.632e-05  
   7.6   1.021e-04   5.449e-05  
   7.7   1.203e-04   6.410e-05  
   7.8   1.419e-04   7.541e-05  
   7.9   1.673e-04   8.872e-05  
   8.0   1.973e-04   1.044e-04  
   8.1   2.326e-04   1.228e-04  
   8.2   2.743e-04   1.445e-04  
   8.3   3.234e-04   1.701e-04  
   8.4   3.814e-04   2.002e-04  
   8.5   4.497e-04   2.356e-04  
   8.6   5.302e-04   2.773e-04  
   8.7   6.252e-04   3.265e-04  
   8.8   7.372e-04   3.844e-04  
   8.9   8.692e-04   4.527e-04  
   9.0   1.025e-03   5.332e-04  
   9.1   1.209e-03   6.282e-04  
   9.2   1.425e-03   7.401e-04  
   9.3   1.680e-03   8.722e-04  
   9.4   1.981e-03   1.028e-03  
   9.5   2.336e-03   1.212e-03  
   9.6   2.755e-03   1.429e-03  
   9.7   3.248e-03   1.686e-03  
   9.8   3.830e-03   1.990e-03  
   9.9   4.516e-03   2.349e-03  
  10.0   5.325e-03   2.773e-03  
  10.1   6.279e-03   3.277e-03  
  10.2   7.404e-03   3.873e-03  
  10.3   8.730e-03   4.581e-03  
  10.4   1.029e-02   5.423e-03  
  10.5   1.214e-02   6.425e-03  
  10.6   1.431e-02   7.621e-03  
  10.7   1.688e-02   9.051e-03  
  10.8   1.990e-02   1.077e-02  
  10.9   2.347e-02   1.283e-02  
  11.0   2.769e-02   1.533e-02  
  11.1   3.266e-02   1.836e-02  
  11.2   3.855e-02   2.208e-02  
  11.3   4.551e-02   2.666e-02  
  11.4   5.375e-02   3.236e-02  
  11.5   6.356e-02   3.951e-02  
  11.6   7.524e-02   4.858e-02  
  11.7   8.921e-02   6.016e-02  
  11.8   1.060e-01   7.503e-02  
  11.9   1.261e-01   9.406e-02  
  12.0   1.502e-01   1.181e-01  
  12.1   1.787e-01   1.473e-01  
  12.2   2.110e-01   1.810e-01  
  12.3   2.452e-01   2.167e-01  
  12.4   2.782e-01   2.513e-01  
  12.5   3.070e-01   2.828e-01  
  12.6   3.266e-01   3.107e-01  
  12.7   3.293e-01   3.345e-01  
  12.8   3.081e-01   3.522e-01  
  12.9   2.619e-01   3.611e-01  
  13.0   1.985e-01   3.588e-01  
  13.1   1.319e-01   3.447e-01  
  13.2   7.568e-02   3.206e-01  
  13.3   3.711e-02   2.900e-01  
  13.4   1.541e-02   2.567e-01  
  13.5   5.392e-03   2.239e-01  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
