# z=24.5: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.005e-07   2.251e-05  
   6.1   1.958e-07   1.929e-05  
   6.2   3.814e-07   1.666e-05  
   6.3   7.430e-07   1.465e-05  
   6.4   1.447e-06   1.337e-05  
   6.5   2.819e-06   1.311e-05  
   6.6   5.490e-06   1.446e-05  
   6.7   1.069e-05   1.863e-05  
   6.8   2.083e-05   2.792e-05  
   6.9   4.056e-05   4.679e-05  
   7.0   7.899e-05   8.373e-05  
   7.1   1.538e-04   1.549e-04  
   7.2   2.995e-04   2.909e-04  
   7.3   5.829e-04   5.498e-04  
   7.4   1.134e-03   1.041e-03  
   7.5   2.203e-03   1.969e-03  
   7.6   4.268e-03   3.712e-03  
   7.7   8.229e-03   6.953e-03  
   7.8   1.572e-02   1.288e-02  
   7.9   2.952e-02   2.340e-02  
   8.0   5.374e-02   4.113e-02  
   8.1   9.285e-02   6.866e-02  
   8.2         nan         nan  
   8.3         nan         nan  
   8.4         nan         nan  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
