# z=11.5: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.651e-05   1.396e-05  
   6.1   1.993e-05   1.663e-05  
   6.2   2.407e-05   1.982e-05  
   6.3   2.907e-05   2.361e-05  
   6.4   3.511e-05   2.814e-05  
   6.5   4.240e-05   3.353e-05  
   6.6   5.120e-05   3.995e-05  
   6.7   6.184e-05   4.761e-05  
   6.8   7.468e-05   5.674e-05  
   6.9   9.018e-05   6.761e-05  
   7.0   1.089e-04   8.057e-05  
   7.1   1.315e-04   9.602e-05  
   7.2   1.588e-04   1.144e-04  
   7.3   1.918e-04   1.364e-04  
   7.4   2.317e-04   1.626e-04  
   7.5   2.798e-04   1.938e-04  
   7.6   3.379e-04   2.311e-04  
   7.7   4.080e-04   2.756e-04  
   7.8   4.928e-04   3.287e-04  
   7.9   5.951e-04   3.922e-04  
   8.0   7.187e-04   4.681e-04  
   8.1   8.680e-04   5.590e-04  
   8.2   1.048e-03   6.680e-04  
   8.3   1.266e-03   7.989e-04  
   8.4   1.529e-03   9.565e-04  
   8.5   1.847e-03   1.147e-03  
   8.6   2.232e-03   1.378e-03  
   8.7   2.697e-03   1.659e-03  
   8.8   3.260e-03   2.004e-03  
   8.9   3.943e-03   2.431e-03  
   9.0   4.774e-03   2.964e-03  
   9.1   5.789e-03   3.639e-03  
   9.2   7.035e-03   4.505e-03  
   9.3   8.580e-03   5.638e-03  
   9.4   1.052e-02   7.145e-03  
   9.5   1.300e-02   9.187e-03  
   9.6   1.625e-02   1.199e-02  
   9.7   2.061e-02   1.587e-02  
   9.8   2.658e-02   2.120e-02  
   9.9   3.477e-02   2.832e-02  
  10.0   4.564e-02   3.731e-02  
  10.1   5.886e-02   4.768e-02  
  10.2   7.261e-02   5.838e-02  
  10.3   8.421e-02   6.845e-02  
  10.4   9.189e-02   7.790e-02  
  10.5   9.577e-02   8.754e-02  
  10.6   9.729e-02   9.757e-02  
  10.7   9.800e-02   1.064e-01  
  10.8   9.864e-02   1.123e-01  
  10.9   9.919e-02   1.149e-01  
  11.0   9.955e-02   1.154e-01  
  11.1   9.976e-02   1.147e-01  
  11.2   9.988e-02   1.135e-01  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
