# z=21.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   2.650e-02   8.327e-04  
   6.1   1.170e-02   7.643e-04  
   6.2   3.274e-03   6.821e-04  
   6.3   8.381e-04   5.979e-04  
   6.4   2.121e-04   5.185e-04  
   6.5   5.416e-05   4.471e-04  
   6.6   1.492e-05   3.852e-04  
   6.7   6.224e-06   3.332e-04  
   6.8   6.362e-06   2.919e-04  
   6.9   1.094e-05   2.630e-04  
   7.0   2.094e-05   2.503e-04  
   7.1   4.069e-05   2.616e-04  
   7.2   7.923e-05   3.121e-04  
   7.3   1.543e-04   4.301e-04  
   7.4   3.005e-04   6.686e-04  
   7.5   5.851e-04   1.125e-03  
   7.6   1.139e-03   1.978e-03  
   7.7   2.216e-03   3.554e-03  
   7.8   4.307e-03   6.444e-03  
   7.9   8.355e-03   1.171e-02  
   8.0   1.615e-02   2.122e-02  
   8.1   3.097e-02   3.812e-02  
   8.2   5.861e-02   6.745e-02  
   8.3   1.081e-01   1.162e-01  
   8.4   1.911e-01   1.918e-01  
   8.5   3.151e-01   2.973e-01  
   8.6   4.726e-01   4.248e-01  
   8.7   6.357e-01   5.546e-01  
   8.8   7.727e-01   6.661e-01  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
