# z=12.5: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   8.380e-06   1.256e-05  
   6.1   1.044e-05   1.517e-05  
   6.2   1.301e-05   1.832e-05  
   6.3   1.621e-05   2.212e-05  
   6.4   2.021e-05   2.672e-05  
   6.5   2.518e-05   3.227e-05  
   6.6   3.137e-05   3.897e-05  
   6.7   3.910e-05   4.708e-05  
   6.8   4.872e-05   5.687e-05  
   6.9   6.071e-05   6.872e-05  
   7.0   7.565e-05   8.304e-05  
   7.1   9.427e-05   1.004e-04  
   7.2   1.175e-04   1.214e-04  
   7.3   1.464e-04   1.468e-04  
   7.4   1.824e-04   1.776e-04  
   7.5   2.273e-04   2.151e-04  
   7.6   2.833e-04   2.607e-04  
   7.7   3.530e-04   3.164e-04  
   7.8   4.400e-04   3.845e-04  
   7.9   5.484e-04   4.682e-04  
   8.0   6.836e-04   5.715e-04  
   8.1   8.523e-04   7.000e-04  
   8.2   1.063e-03   8.608e-04  
   8.3   1.326e-03   1.064e-03  
   8.4   1.656e-03   1.325e-03  
   8.5   2.071e-03   1.663e-03  
   8.6   2.594e-03   2.109e-03  
   8.7   3.258e-03   2.710e-03  
   8.8   4.110e-03   3.537e-03  
   8.9   5.220e-03   4.700e-03  
   9.0   6.693e-03   6.375e-03  
   9.1   8.706e-03   8.839e-03  
   9.2   1.155e-02   1.254e-02  
   9.3   1.574e-02   1.818e-02  
   9.4   2.217e-02   2.684e-02  
   9.5   3.236e-02   4.016e-02  
   9.6   4.881e-02   6.032e-02  
   9.7   7.508e-02   8.978e-02  
   9.8   1.149e-01   1.302e-01  
   9.9   1.688e-01   1.803e-01  
  10.0   2.306e-01   2.351e-01  
  10.1   2.878e-01   2.872e-01  
  10.2   3.307e-01   3.308e-01  
  10.3   3.588e-01   3.629e-01  
  10.4   3.766e-01   3.837e-01  
  10.5   3.872e-01   3.957e-01  
  10.6   3.932e-01   4.018e-01  
  10.7   3.965e-01   4.047e-01  
  10.8   3.982e-01   4.057e-01  
  10.9   3.991e-01   4.058e-01  
  11.0   3.995e-01   4.054e-01  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
