# z=18.0: redshift
# eps=0.6: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.966e-05   6.241e-05  
   6.1   3.111e-05   8.327e-05  
   6.2   4.922e-05   1.111e-04  
   6.3   7.788e-05   1.481e-04  
   6.4   1.232e-04   1.973e-04  
   6.5   1.950e-04   2.626e-04  
   6.6   3.085e-04   3.489e-04  
   6.7   4.882e-04   4.624e-04  
   6.8   7.725e-04   6.105e-04  
   6.9   1.222e-03   8.011e-04  
   7.0   1.934e-03   1.042e-03  
   7.1   3.061e-03   1.336e-03  
   7.2   4.843e-03   1.681e-03  
   7.3   7.660e-03   2.059e-03  
   7.4   1.210e-02   2.438e-03  
   7.5   1.893e-02   2.773e-03  
   7.6   2.835e-02   3.027e-03  
   7.7   3.518e-02   3.194e-03  
   7.8   2.647e-02   3.312e-03  
   7.9   1.151e-02   3.476e-03  
   8.0   4.230e-03   3.837e-03  
   8.1   2.097e-03   4.627e-03  
   8.2   2.154e-03   6.215e-03  
   8.3   3.589e-03   9.209e-03  
   8.4   6.770e-03   1.463e-02  
   8.5   1.299e-02   2.416e-02  
   8.6   2.478e-02   4.046e-02  
   8.7   4.644e-02   6.735e-02  
   8.8   8.427e-02   1.093e-01  
   8.9   1.449e-01   1.697e-01  
   9.0   2.296e-01   2.467e-01  
   9.1   3.282e-01   3.307e-01  
   9.2   4.210e-01   4.082e-01  
   9.3   4.925e-01   4.692e-01  
   9.4   5.395e-01   5.117e-01  
   9.5   5.674e-01   5.392e-01  
   9.6   5.828e-01   5.564e-01  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
