# z=23.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.190e-08   8.104e-05  
   6.1   4.941e-08   6.903e-05  
   6.2   9.338e-08   5.884e-05  
   6.3   1.812e-07   5.025e-05  
   6.4   3.529e-07   4.307e-05  
   6.5   6.872e-07   3.724e-05  
   6.6   1.339e-06   3.279e-05  
   6.7   2.607e-06   2.998e-05  
   6.8   5.078e-06   2.943e-05  
   6.9   9.890e-06   3.245e-05  
   7.0   1.926e-05   4.157e-05  
   7.1   3.752e-05   6.170e-05  
   7.2   7.306e-05   1.021e-04  
   7.3   1.422e-04   1.801e-04  
   7.4   2.769e-04   3.284e-04  
   7.5   5.386e-04   6.079e-04  
   7.6   1.046e-03   1.131e-03  
   7.7   2.028e-03   2.105e-03  
   7.8   3.912e-03   3.896e-03  
   7.9   7.481e-03   7.139e-03  
   8.0   1.407e-02   1.284e-02  
   8.1   2.570e-02   2.238e-02  
   8.2   4.462e-02   3.713e-02  
   8.3   7.173e-02   5.736e-02  
   8.4   1.043e-01   8.108e-02  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
