# z=25.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.562e-07   1.206e-05  
   6.1   6.938e-07   1.064e-05  
   6.2   1.351e-06   9.787e-06  
   6.3   2.632e-06   9.737e-06  
   6.4   5.126e-06   1.100e-05  
   6.5   9.985e-06   1.458e-05  
   6.6   1.945e-05   2.244e-05  
   6.7   3.788e-05   3.836e-05  
   6.8   7.377e-05   6.964e-05  
   6.9   1.437e-04   1.302e-04  
   7.0   2.798e-04   2.468e-04  
   7.1   5.449e-04   4.702e-04  
   7.2   1.061e-03   8.975e-04  
   7.3   2.064e-03   1.713e-03  
   7.4   4.012e-03   3.265e-03  
   7.5   7.785e-03   6.204e-03  
   7.6   1.505e-02   1.173e-02  
   7.7   2.890e-02   2.199e-02  
   7.8   5.480e-02   4.062e-02  
   7.9   1.015e-01   7.310e-02  
   8.0   1.803e-01   1.261e-01  
   8.1         nan         nan  
   8.2         nan         nan  
   8.3         nan         nan  
   8.4         nan         nan  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
