# z=24.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.234e-07   4.285e-05  
   6.1   2.402e-07   3.666e-05  
   6.2   4.678e-07   3.156e-05  
   6.3   9.112e-07   2.754e-05  
   6.4   1.775e-06   2.475e-05  
   6.5   3.457e-06   2.354e-05  
   6.6   6.733e-06   2.476e-05  
   6.7   1.311e-05   3.006e-05  
   6.8   2.554e-05   4.266e-05  
   6.9   4.975e-05   6.873e-05  
   7.0   9.689e-05   1.200e-04  
   7.1   1.887e-04   2.187e-04  
   7.2   3.674e-04   4.067e-04  
   7.3   7.153e-04   7.633e-04  
   7.4   1.392e-03   1.437e-03  
   7.5   2.706e-03   2.705e-03  
   7.6   5.251e-03   5.082e-03  
   7.7   1.016e-02   9.504e-03  
   7.8   1.951e-02   1.762e-02  
   7.9   3.702e-02   3.221e-02  
   8.0   6.867e-02   5.740e-02  
   8.1   1.224e-01   9.819e-02  
   8.2   2.045e-01   1.580e-01  
   8.3   3.119e-01   2.339e-01  
   8.4         nan         nan  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
