# z=10.0: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   4.799e-05   1.719e-05  
   6.1   5.582e-05   2.016e-05  
   6.2   6.494e-05   2.363e-05  
   6.3   7.554e-05   2.771e-05  
   6.4   8.788e-05   3.249e-05  
   6.5   1.022e-04   3.810e-05  
   6.6   1.189e-04   4.468e-05  
   6.7   1.383e-04   5.239e-05  
   6.8   1.609e-04   6.144e-05  
   6.9   1.872e-04   7.207e-05  
   7.0   2.178e-04   8.453e-05  
   7.1   2.533e-04   9.917e-05  
   7.2   2.947e-04   1.164e-04  
   7.3   3.428e-04   1.366e-04  
   7.4   3.988e-04   1.604e-04  
   7.5   4.639e-04   1.884e-04  
   7.6   5.397e-04   2.214e-04  
   7.7   6.278e-04   2.604e-04  
   7.8   7.303e-04   3.066e-04  
   7.9   8.496e-04   3.614e-04  
   8.0   9.884e-04   4.266e-04  
   8.1   1.150e-03   5.045e-04  
   8.2   1.338e-03   5.981e-04  
   8.3   1.556e-03   7.111e-04  
   8.4   1.810e-03   8.487e-04  
   8.5   2.107e-03   1.018e-03  
   8.6   2.451e-03   1.227e-03  
   8.7   2.853e-03   1.490e-03  
   8.8   3.323e-03   1.825e-03  
   8.9   3.871e-03   2.259e-03  
   9.0   4.516e-03   2.831e-03  
   9.1   5.277e-03   3.599e-03  
   9.2   6.185e-03   4.653e-03  
   9.3   7.285e-03   6.129e-03  
   9.4   8.650e-03   8.241e-03  
   9.5   1.040e-02   1.133e-02  
   9.6   1.276e-02   1.592e-02  
   9.7   1.613e-02   2.286e-02  
   9.8   2.123e-02   3.350e-02  
   9.9   2.944e-02   4.991e-02  
  10.0   4.325e-02   7.523e-02  
  10.1   6.702e-02   1.139e-01  
  10.2   1.078e-01   1.712e-01  
  10.3   1.751e-01   2.520e-01  
  10.4   2.769e-01   3.566e-01  
  10.5   4.101e-01   4.761e-01  
  10.6   5.544e-01   5.935e-01  
  10.7   6.808e-01   6.915e-01  
  10.8   7.724e-01   7.632e-01  
  10.9   8.298e-01   8.117e-01  
  11.0   8.626e-01   8.449e-01  
  11.1   8.803e-01   8.699e-01  
  11.2   8.896e-01   8.899e-01  
  11.3   8.945e-01   9.048e-01  
  11.4   8.971e-01   9.139e-01  
  11.5   8.985e-01   9.182e-01  
  11.6   8.992e-01   9.193e-01  
  11.7   8.996e-01   9.187e-01  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
