# z=7.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.248e-04   1.853e-05  
   6.1   1.410e-04   2.143e-05  
   6.2   1.592e-04   2.479e-05  
   6.3   1.797e-04   2.867e-05  
   6.4   2.030e-04   3.316e-05  
   6.5   2.292e-04   3.835e-05  
   6.6   2.588e-04   4.435e-05  
   6.7   2.922e-04   5.130e-05  
   6.8   3.300e-04   5.933e-05  
   6.9   3.726e-04   6.862e-05  
   7.0   4.207e-04   7.937e-05  
   7.1   4.751e-04   9.180e-05  
   7.2   5.365e-04   1.062e-04  
   7.3   6.058e-04   1.228e-04  
   7.4   6.840e-04   1.421e-04  
   7.5   7.724e-04   1.643e-04  
   7.6   8.722e-04   1.901e-04  
   7.7   9.849e-04   2.200e-04  
   7.8   1.112e-03   2.545e-04  
   7.9   1.256e-03   2.945e-04  
   8.0   1.418e-03   3.408e-04  
   8.1   1.601e-03   3.944e-04  
   8.2   1.808e-03   4.566e-04  
   8.3   2.042e-03   5.287e-04  
   8.4   2.305e-03   6.124e-04  
   8.5   2.603e-03   7.095e-04  
   8.6   2.939e-03   8.223e-04  
   8.7   3.319e-03   9.536e-04  
   8.8   3.748e-03   1.106e-03  
   8.9   4.232e-03   1.285e-03  
   9.0   4.779e-03   1.493e-03  
   9.1   5.397e-03   1.737e-03  
   9.2   6.094e-03   2.024e-03  
   9.3   6.881e-03   2.361e-03  
   9.4   7.771e-03   2.761e-03  
   9.5   8.776e-03   3.236e-03  
   9.6   9.912e-03   3.806e-03  
   9.7   1.120e-02   4.493e-03  
   9.8   1.265e-02   5.331e-03  
   9.9   1.430e-02   6.365e-03  
  10.0   1.618e-02   7.659e-03  
  10.1   1.833e-02   9.306e-03  
  10.2   2.081e-02   1.144e-02  
  10.3   2.372e-02   1.428e-02  
  10.4   2.721e-02   1.811e-02  
  10.5   3.153e-02   2.341e-02  
  10.6   3.713e-02   3.083e-02  
  10.7   4.478e-02   4.134e-02  
  10.8   5.576e-02   5.616e-02  
  10.9   7.205e-02   7.659e-02  
  11.0   9.605e-02   1.034e-01  
  11.1   1.293e-01   1.359e-01  
  11.2   1.700e-01   1.705e-01  
  11.3   2.115e-01   2.020e-01  
  11.4   2.460e-01   2.261e-01  
  11.5   2.697e-01   2.420e-01  
  11.6   2.839e-01   2.515e-01  
  11.7   2.916e-01   2.579e-01  
  11.8   2.956e-01   2.652e-01  
  11.9   2.976e-01   2.760e-01  
  12.0   2.986e-01   2.909e-01  
  12.1   2.992e-01   3.069e-01  
  12.2   2.996e-01   3.199e-01  
  12.3   2.998e-01   3.282e-01  
  12.4   2.999e-01   3.320e-01  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
