# z=21.5: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   2.650e-02   8.326e-04  
   6.1   1.170e-02   7.642e-04  
   6.2   3.274e-03   6.819e-04  
   6.3   8.379e-04   5.975e-04  
   6.4   2.118e-04   5.176e-04  
   6.5   5.364e-05   4.455e-04  
   6.6   1.391e-05   3.822e-04  
   6.7   4.246e-06   3.278e-04  
   6.8   2.509e-06   2.819e-04  
   6.9   3.433e-06   2.445e-04  
   7.0   6.320e-06   2.162e-04  
   7.1   1.222e-05   1.986e-04  
   7.2   2.377e-05   1.959e-04  
   7.3   4.629e-05   2.161e-04  
   7.4   9.015e-05   2.747e-04  
   7.5   1.755e-04   4.006e-04  
   7.6   3.417e-04   6.471e-04  
   7.7   6.648e-04   1.112e-03  
   7.8   1.292e-03   1.972e-03  
   7.9   2.507e-03   3.546e-03  
   8.0   4.844e-03   6.393e-03  
   8.1   9.292e-03   1.146e-02  
   8.2   1.758e-02   2.026e-02  
   8.3   3.244e-02   3.488e-02  
   8.4   5.732e-02   5.756e-02  
   8.5   9.453e-02   8.921e-02  
   8.6   1.418e-01   1.275e-01  
   8.7   1.907e-01   1.664e-01  
   8.8   2.318e-01   1.998e-01  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
