# z=11.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   2.371e-05   1.494e-05  
   6.1   2.823e-05   1.770e-05  
   6.2   3.363e-05   2.097e-05  
   6.3   4.005e-05   2.484e-05  
   6.4   4.771e-05   2.942e-05  
   6.5   5.682e-05   3.485e-05  
   6.6   6.768e-05   4.129e-05  
   6.7   8.061e-05   4.891e-05  
   6.8   9.601e-05   5.795e-05  
   6.9   1.144e-04   6.866e-05  
   7.0   1.362e-04   8.136e-05  
   7.1   1.622e-04   9.641e-05  
   7.2   1.932e-04   1.143e-04  
   7.3   2.301e-04   1.355e-04  
   7.4   2.741e-04   1.606e-04  
   7.5   3.265e-04   1.905e-04  
   7.6   3.888e-04   2.261e-04  
   7.7   4.631e-04   2.685e-04  
   7.8   5.516e-04   3.190e-04  
   7.9   6.571e-04   3.794e-04  
   8.0   7.826e-04   4.518e-04  
   8.1   9.322e-04   5.389e-04  
   8.2   1.110e-03   6.440e-04  
   8.3   1.323e-03   7.715e-04  
   8.4   1.576e-03   9.272e-04  
   8.5   1.878e-03   1.119e-03  
   8.6   2.239e-03   1.358e-03  
   8.7   2.670e-03   1.658e-03  
   8.8   3.186e-03   2.041e-03  
   8.9   3.808e-03   2.540e-03  
   9.0   4.560e-03   3.199e-03  
   9.1   5.480e-03   4.091e-03  
   9.2   6.620e-03   5.326e-03  
   9.3   8.066e-03   7.075e-03  
   9.4   9.958e-03   9.609e-03  
   9.5   1.254e-02   1.336e-02  
   9.6   1.623e-02   1.898e-02  
   9.7   2.181e-02   2.753e-02  
   9.8   3.061e-02   4.050e-02  
   9.9   4.491e-02   5.997e-02  
  10.0   6.810e-02   8.825e-02  
  10.1   1.041e-01   1.269e-01  
  10.2   1.550e-01   1.749e-01  
  10.3   2.163e-01   2.271e-01  
  10.4   2.769e-01   2.759e-01  
  10.5   3.255e-01   3.156e-01  
  10.6   3.581e-01   3.457e-01  
  10.7   3.772e-01   3.688e-01  
  10.8   3.876e-01   3.873e-01  
  10.9   3.932e-01   4.012e-01  
  11.0   3.963e-01   4.100e-01  
  11.1   3.980e-01   4.143e-01  
  11.2   3.990e-01   4.156e-01  
  11.3   3.995e-01   4.153e-01  
  11.4   3.997e-01   4.142e-01  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
