# z=20.5: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   2.638e-03   7.674e-04  
   6.1   4.778e-03   9.460e-04  
   6.2   8.640e-03   1.103e-03  
   6.3   1.543e-02   1.209e-03  
   6.4   2.552e-02   1.245e-03  
   6.5   2.902e-02   1.213e-03  
   6.6   1.491e-02   1.132e-03  
   6.7   4.612e-03   1.024e-03  
   6.8   1.263e-03   9.084e-04  
   6.9   3.414e-04   7.973e-04  
   7.0   9.681e-05   6.994e-04  
   7.1   3.672e-05   6.205e-04  
   7.2   3.097e-05   5.674e-04  
   7.3   4.948e-05   5.510e-04  
   7.4   9.348e-05   5.909e-04  
   7.5   1.813e-04   7.233e-04  
   7.6   3.528e-04   1.015e-03  
   7.7   6.868e-04   1.589e-03  
   7.8   1.336e-03   2.664e-03  
   7.9   2.598e-03   4.639e-03  
   8.0   5.043e-03   8.221e-03  
   8.1   9.756e-03   1.464e-02  
   8.2   1.875e-02   2.600e-02  
   8.3   3.562e-02   4.561e-02  
   8.4   6.619e-02   7.821e-02  
   8.5   1.183e-01   1.292e-01  
   8.6   1.986e-01   2.015e-01  
   8.7   3.049e-01   2.911e-01  
   8.8   4.203e-01   3.854e-01  
   8.9   5.218e-01   4.688e-01  
   9.0   5.956e-01   5.326e-01  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
