# z=11.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.651e-05   1.396e-05  
   6.1   1.993e-05   1.663e-05  
   6.2   2.407e-05   1.982e-05  
   6.3   2.907e-05   2.361e-05  
   6.4   3.511e-05   2.814e-05  
   6.5   4.240e-05   3.353e-05  
   6.6   5.120e-05   3.996e-05  
   6.7   6.184e-05   4.762e-05  
   6.8   7.468e-05   5.675e-05  
   6.9   9.018e-05   6.763e-05  
   7.0   1.089e-04   8.061e-05  
   7.1   1.315e-04   9.608e-05  
   7.2   1.588e-04   1.145e-04  
   7.3   1.918e-04   1.365e-04  
   7.4   2.317e-04   1.628e-04  
   7.5   2.798e-04   1.942e-04  
   7.6   3.379e-04   2.316e-04  
   7.7   4.080e-04   2.764e-04  
   7.8   4.928e-04   3.301e-04  
   7.9   5.951e-04   3.943e-04  
   8.0   7.187e-04   4.715e-04  
   8.1   8.681e-04   5.643e-04  
   8.2   1.048e-03   6.764e-04  
   8.3   1.266e-03   8.120e-04  
   8.4   1.530e-03   9.770e-04  
   8.5   1.848e-03   1.179e-03  
   8.6   2.234e-03   1.428e-03  
   8.7   2.701e-03   1.738e-03  
   8.8   3.269e-03   2.128e-03  
   8.9   3.961e-03   2.626e-03  
   9.0   4.808e-03   3.272e-03  
   9.1   5.854e-03   4.128e-03  
   9.2   7.163e-03   5.285e-03  
   9.3   8.829e-03   6.886e-03  
   9.4   1.100e-02   9.151e-03  
   9.5   1.394e-02   1.242e-02  
   9.6   1.806e-02   1.719e-02  
   9.7   2.408e-02   2.422e-02  
   9.8   3.311e-02   3.444e-02  
   9.9   4.675e-02   4.888e-02  
  10.0   6.660e-02   6.809e-02  
  10.1   9.291e-02   9.132e-02  
  10.2   1.227e-01   1.161e-01  
  10.3   1.504e-01   1.392e-01  
  10.4   1.711e-01   1.590e-01  
  10.5   1.839e-01   1.759e-01  
  10.6   1.908e-01   1.906e-01  
  10.7   1.946e-01   2.022e-01  
  10.8   1.969e-01   2.097e-01  
  10.9   1.983e-01   2.133e-01  
  11.0   1.991e-01   2.143e-01  
  11.1   1.995e-01   2.140e-01  
  11.2   1.997e-01   2.129e-01  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
