# z=4.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   2.377e-06   2.378e-06  
   6.1   2.856e-06   2.819e-06  
   6.2   3.432e-06   3.342e-06  
   6.3   4.123e-06   3.961e-06  
   6.4   4.954e-06   4.695e-06  
   6.5   5.952e-06   5.566e-06  
   6.6   7.152e-06   6.598e-06  
   6.7   8.593e-06   7.822e-06  
   6.8   1.032e-05   9.273e-06  
   6.9   1.240e-05   1.099e-05  
   7.0   1.490e-05   1.303e-05  
   7.1   1.791e-05   1.545e-05  
   7.2   2.152e-05   1.832e-05  
   7.3   2.585e-05   2.173e-05  
   7.4   3.106e-05   2.576e-05  
   7.5   3.732e-05   3.055e-05  
   7.6   4.484e-05   3.624e-05  
   7.7   5.388e-05   4.299e-05  
   7.8   6.473e-05   5.099e-05  
   7.9   7.778e-05   6.050e-05  
   8.0   9.345e-05   7.179e-05  
   8.1   1.123e-04   8.520e-05  
   8.2   1.349e-04   1.011e-04  
   8.3   1.621e-04   1.201e-04  
   8.4   1.948e-04   1.426e-04  
   8.5   2.340e-04   1.693e-04  
   8.6   2.812e-04   2.012e-04  
   8.7   3.378e-04   2.390e-04  
   8.8   4.059e-04   2.841e-04  
   8.9   4.877e-04   3.378e-04  
   9.0   5.859e-04   4.016e-04  
   9.1   7.040e-04   4.777e-04  
   9.2   8.459e-04   5.684e-04  
   9.3   1.016e-03   6.765e-04  
   9.4   1.221e-03   8.054e-04  
   9.5   1.467e-03   9.592e-04  
   9.6   1.763e-03   1.143e-03  
   9.7   2.118e-03   1.362e-03  
   9.8   2.545e-03   1.624e-03  
   9.9   3.058e-03   1.936e-03  
  10.0   3.674e-03   2.311e-03  
  10.1   4.414e-03   2.759e-03  
  10.2   5.304e-03   3.296e-03  
  10.3   6.372e-03   3.941e-03  
  10.4   7.657e-03   4.716e-03  
  10.5   9.200e-03   5.648e-03  
  10.6   1.105e-02   6.773e-03  
  10.7   1.328e-02   8.133e-03  
  10.8   1.596e-02   9.782e-03  
  10.9   1.918e-02   1.179e-02  
  11.0   2.304e-02   1.424e-02  
  11.1   2.769e-02   1.725e-02  
  11.2   3.328e-02   2.096e-02  
  11.3   4.000e-02   2.558e-02  
  11.4   4.809e-02   3.138e-02  
  11.5   5.782e-02   3.870e-02  
  11.6   6.952e-02   4.807e-02  
  11.7   8.360e-02   6.017e-02  
  11.8   1.005e-01   7.599e-02  
  11.9   1.208e-01   9.691e-02  
  12.0   1.453e-01   1.248e-01  
  12.1   1.748e-01   1.621e-01  
  12.2   2.104e-01   2.119e-01  
  12.3   2.520e-01   2.771e-01  
  12.4   2.995e-01   3.597e-01  
  12.5   3.551e-01   4.580e-01  
  12.6   4.160e-01   5.642e-01  
  12.7   4.600e-01   6.620e-01  
  12.8   4.536e-01   7.320e-01  
  12.9   3.862e-01   7.617e-01  
  13.0   2.822e-01   7.507e-01  
  13.1   1.779e-01   7.078e-01  
  13.2   9.715e-02   6.451e-01  
  13.3   4.609e-02   5.738e-01  
  13.4   1.900e-02   5.019e-01  
  13.5   6.804e-03   4.342e-01  
  13.6   2.122e-03   3.731e-01  
  13.7   5.820e-04   3.190e-01  
  13.8   1.470e-04   2.719e-01  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
