# z=8.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.207e-04   1.938e-05  
   6.1   1.366e-04   2.243e-05  
   6.2   1.546e-04   2.598e-05  
   6.3   1.749e-04   3.008e-05  
   6.4   1.979e-04   3.483e-05  
   6.5   2.239e-04   4.033e-05  
   6.6   2.534e-04   4.669e-05  
   6.7   2.867e-04   5.407e-05  
   6.8   3.244e-04   6.261e-05  
   6.9   3.671e-04   7.250e-05  
   7.0   4.154e-04   8.396e-05  
   7.1   4.700e-04   9.723e-05  
   7.2   5.318e-04   1.126e-04  
   7.3   6.017e-04   1.304e-04  
   7.4   6.809e-04   1.511e-04  
   7.5   7.704e-04   1.750e-04  
   7.6   8.718e-04   2.028e-04  
   7.7   9.864e-04   2.350e-04  
   7.8   1.116e-03   2.724e-04  
   7.9   1.263e-03   3.159e-04  
   8.0   1.429e-03   3.664e-04  
   8.1   1.617e-03   4.252e-04  
   8.2   1.830e-03   4.937e-04  
   8.3   2.070e-03   5.737e-04  
   8.4   2.343e-03   6.672e-04  
   8.5   2.651e-03   7.767e-04  
   8.6   2.999e-03   9.053e-04  
   8.7   3.394e-03   1.057e-03  
   8.8   3.840e-03   1.236e-03  
   8.9   4.346e-03   1.449e-03  
   9.0   4.917e-03   1.704e-03  
   9.1   5.565e-03   2.010e-03  
   9.2   6.298e-03   2.381e-03  
   9.3   7.128e-03   2.835e-03  
   9.4   8.069e-03   3.398e-03  
   9.5   9.138e-03   4.103e-03  
   9.6   1.035e-02   5.001e-03  
   9.7   1.174e-02   6.164e-03  
   9.8   1.334e-02   7.700e-03  
   9.9   1.521e-02   9.770e-03  
  10.0   1.741e-02   1.262e-02  
  10.1   2.011e-02   1.663e-02  
  10.2   2.353e-02   2.238e-02  
  10.3   2.812e-02   3.079e-02  
  10.4   3.470e-02   4.324e-02  
  10.5   4.476e-02   6.182e-02  
  10.6   6.092e-02   8.945e-02  
  10.7   8.760e-02   1.298e-01  
  10.8   1.312e-01   1.865e-01  
  10.9   1.987e-01   2.607e-01  
  11.0   2.917e-01   3.482e-01  
  11.1   4.000e-01   4.375e-01  
  11.2   5.025e-01   5.151e-01  
  11.3   5.819e-01   5.728e-01  
  11.4   6.341e-01   6.108e-01  
  11.5   6.647e-01   6.346e-01  
  11.6   6.814e-01   6.508e-01  
  11.7   6.903e-01   6.653e-01  
  11.8   6.948e-01   6.815e-01  
  11.9   6.973e-01   6.986e-01  
  12.0   6.985e-01   7.134e-01  
  12.1   6.992e-01   7.234e-01  
  12.2   6.996e-01   7.285e-01  
  12.3   6.998e-01   7.299e-01  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
