# z=23.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   5.212e-07   1.530e-04  
   6.1   1.642e-07   1.304e-04  
   6.2   1.229e-07   1.111e-04  
   6.3   1.938e-07   9.481e-05  
   6.4   3.670e-07   8.108e-05  
   6.5   7.123e-07   6.972e-05  
   6.6   1.387e-06   6.067e-05  
   6.7   2.701e-06   5.413e-05  
   6.8   5.261e-06   5.076e-05  
   6.9   1.025e-05   5.201e-05  
   7.0   1.996e-05   6.079e-05  
   7.1   3.887e-05   8.273e-05  
   7.2   7.569e-05   1.285e-04  
   7.3   1.474e-04   2.180e-04  
   7.4   2.870e-04   3.887e-04  
   7.5   5.584e-04   7.099e-04  
   7.6   1.086e-03   1.310e-03  
   7.7   2.107e-03   2.425e-03  
   7.8   4.078e-03   4.477e-03  
   7.9   7.841e-03   8.210e-03  
   8.0   1.490e-02   1.485e-02  
   8.1   2.772e-02   2.624e-02  
   8.2   4.965e-02   4.461e-02  
   8.3   8.359e-02   7.151e-02  
   8.4   1.288e-01   1.059e-01  
   8.5   1.783e-01   1.430e-01  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
