# z=25.0: redshift
# eps=0.7: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   2.493e-07   1.195e-05  
   6.1   4.857e-07   1.044e-05  
   6.2   9.459e-07   9.396e-06  
   6.3   1.842e-06   8.982e-06  
   6.4   3.588e-06   9.542e-06  
   6.5   6.989e-06   1.177e-05  
   6.6   1.361e-05   1.704e-05  
   6.7   2.651e-05   2.799e-05  
   6.8   5.164e-05   4.972e-05  
   6.9   1.006e-04   9.197e-05  
   7.0   1.959e-04   1.734e-04  
   7.1   3.814e-04   3.297e-04  
   7.2   7.425e-04   6.288e-04  
   7.3   1.445e-03   1.200e-03  
   7.4   2.808e-03   2.286e-03  
   7.5   5.449e-03   4.343e-03  
   7.6   1.054e-02   8.213e-03  
   7.7   2.023e-02   1.540e-02  
   7.8   3.836e-02   2.843e-02  
   7.9   7.102e-02   5.117e-02  
   8.0   1.262e-01   8.830e-02  
   8.1         nan         nan  
   8.2         nan         nan  
   8.3         nan         nan  
   8.4         nan         nan  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
