# z=7.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.248e-04   1.853e-05  
   6.1   1.410e-04   2.143e-05  
   6.2   1.592e-04   2.479e-05  
   6.3   1.797e-04   2.867e-05  
   6.4   2.030e-04   3.316e-05  
   6.5   2.292e-04   3.835e-05  
   6.6   2.588e-04   4.436e-05  
   6.7   2.922e-04   5.131e-05  
   6.8   3.300e-04   5.934e-05  
   6.9   3.726e-04   6.864e-05  
   7.0   4.207e-04   7.940e-05  
   7.1   4.751e-04   9.185e-05  
   7.2   5.365e-04   1.062e-04  
   7.3   6.058e-04   1.229e-04  
   7.4   6.840e-04   1.422e-04  
   7.5   7.724e-04   1.646e-04  
   7.6   8.722e-04   1.905e-04  
   7.7   9.849e-04   2.205e-04  
   7.8   1.112e-03   2.552e-04  
   7.9   1.256e-03   2.956e-04  
   8.0   1.418e-03   3.424e-04  
   8.1   1.601e-03   3.968e-04  
   8.2   1.808e-03   4.601e-04  
   8.3   2.042e-03   5.337e-04  
   8.4   2.305e-03   6.196e-04  
   8.5   2.603e-03   7.200e-04  
   8.6   2.939e-03   8.375e-04  
   8.7   3.319e-03   9.754e-04  
   8.8   3.748e-03   1.138e-03  
   8.9   4.232e-03   1.330e-03  
   9.0   4.779e-03   1.557e-03  
   9.1   5.397e-03   1.829e-03  
   9.2   6.094e-03   2.154e-03  
   9.3   6.883e-03   2.548e-03  
   9.4   7.773e-03   3.028e-03  
   9.5   8.781e-03   3.620e-03  
   9.6   9.921e-03   4.357e-03  
   9.7   1.121e-02   5.289e-03  
   9.8   1.269e-02   6.486e-03  
   9.9   1.437e-02   8.050e-03  
  10.0   1.631e-02   1.013e-02  
  10.1   1.858e-02   1.297e-02  
  10.2   2.131e-02   1.690e-02  
  10.3   2.468e-02   2.248e-02  
  10.4   2.908e-02   3.054e-02  
  10.5   3.516e-02   4.236e-02  
  10.6   4.416e-02   5.988e-02  
  10.7   5.829e-02   8.592e-02  
  10.8   8.142e-02   1.243e-01  
  10.9   1.197e-01   1.792e-01  
  11.0   1.812e-01   2.539e-01  
  11.1   2.721e-01   3.472e-01  
  11.2   3.888e-01   4.500e-01  
  11.3   5.127e-01   5.473e-01  
  11.4   6.195e-01   6.255e-01  
  11.5   6.956e-01   6.800e-01  
  11.6   7.429e-01   7.145e-01  
  11.7   7.697e-01   7.361e-01  
  11.8   7.841e-01   7.522e-01  
  11.9   7.916e-01   7.681e-01  
  12.0   7.955e-01   7.859e-01  
  12.1   7.976e-01   8.034e-01  
  12.2   7.988e-01   8.174e-01  
  12.3   7.993e-01   8.262e-01  
  12.4   7.997e-01   8.303e-01  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
