# z=17.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   7.065e-06   3.140e-05  
   6.1   1.063e-05   4.105e-05  
   6.2   1.600e-05   5.365e-05  
   6.3   2.407e-05   7.013e-05  
   6.4   3.623e-05   9.165e-05  
   6.5   5.452e-05   1.198e-04  
   6.6   8.204e-05   1.565e-04  
   6.7   1.235e-04   2.045e-04  
   6.8   1.858e-04   2.670e-04  
   6.9   2.796e-04   3.485e-04  
   7.0   4.208e-04   4.544e-04  
   7.1   6.332e-04   5.916e-04  
   7.2   9.530e-04   7.683e-04  
   7.3   1.434e-03   9.943e-04  
   7.4   2.159e-03   1.280e-03  
   7.5   3.250e-03   1.634e-03  
   7.6   4.892e-03   2.061e-03  
   7.7   7.363e-03   2.559e-03  
   7.8   1.108e-02   3.111e-03  
   7.9   1.661e-02   3.691e-03  
   8.0   2.456e-02   4.273e-03  
   8.1   3.408e-02   4.862e-03  
   8.2   3.773e-02   5.534e-03  
   8.3   2.597e-02   6.484e-03  
   8.4   1.234e-02   8.075e-03  
   8.5   7.021e-03   1.091e-02  
   8.6   7.639e-03   1.596e-02  
   8.7   1.272e-02   2.475e-02  
   8.8   2.344e-02   3.951e-02  
   8.9   4.308e-02   6.312e-02  
   9.0   7.609e-02   9.833e-02  
   9.1   1.256e-01   1.457e-01  
   9.2   1.885e-01   2.010e-01  
   9.3   2.538e-01   2.558e-01  
   9.4   3.087e-01   3.017e-01  
   9.5   3.473e-01   3.351e-01  
   9.6   3.711e-01   3.573e-01  
   9.7   3.846e-01   3.711e-01  
   9.8   3.919e-01   3.796e-01  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
