# z=12.0: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.162e-05   1.315e-05  
   6.1   1.425e-05   1.577e-05  
   6.2   1.747e-05   1.892e-05  
   6.3   2.142e-05   2.269e-05  
   6.4   2.626e-05   2.722e-05  
   6.5   3.220e-05   3.266e-05  
   6.6   3.947e-05   3.918e-05  
   6.7   4.840e-05   4.701e-05  
   6.8   5.933e-05   5.642e-05  
   6.9   7.275e-05   6.774e-05  
   7.0   8.919e-05   8.135e-05  
   7.1   1.093e-04   9.774e-05  
   7.2   1.341e-04   1.175e-04  
   7.3   1.644e-04   1.414e-04  
   7.4   2.015e-04   1.703e-04  
   7.5   2.471e-04   2.054e-04  
   7.6   3.029e-04   2.481e-04  
   7.7   3.715e-04   3.004e-04  
   7.8   4.555e-04   3.649e-04  
   7.9   5.586e-04   4.447e-04  
   8.0   6.852e-04   5.446e-04  
   8.1   8.407e-04   6.709e-04  
   8.2   1.032e-03   8.326e-04  
   8.3   1.268e-03   1.043e-03  
   8.4   1.559e-03   1.320e-03  
   8.5   1.920e-03   1.693e-03  
   8.6   2.371e-03   2.206e-03  
   8.7   2.941e-03   2.925e-03  
   8.8   3.673e-03   3.955e-03  
   8.9   4.632e-03   5.462e-03  
   9.0   5.929e-03   7.713e-03  
   9.1   7.756e-03   1.114e-02  
   9.2   1.045e-02   1.643e-02  
   9.3   1.464e-02   2.470e-02  
   9.4   2.147e-02   3.776e-02  
   9.5   3.303e-02   5.841e-02  
   9.6   5.309e-02   9.084e-02  
   9.7   8.801e-02   1.408e-01  
   9.8   1.472e-01   2.147e-01  
   9.9   2.415e-01   3.168e-01  
  10.0   3.749e-01   4.442e-01  
  10.1   5.343e-01   5.825e-01  
  10.2   6.888e-01   7.111e-01  
  10.3   8.106e-01   8.147e-01  
  10.4   8.916e-01   8.900e-01  
  10.5   9.401e-01   9.402e-01  
  10.6   9.677e-01   9.710e-01  
  10.7   9.829e-01   9.885e-01  
  10.8   9.911e-01   9.976e-01  
  10.9   9.954e-01   1.002e+00  
  11.0   9.976e-01   1.004e+00  
  11.1   9.988e-01   1.004e+00  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
