# z=5.5: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.772e-05   9.047e-06  
   6.1   4.331e-05   1.053e-05  
   6.2   4.973e-05   1.225e-05  
   6.3   5.710e-05   1.425e-05  
   6.4   6.556e-05   1.657e-05  
   6.5   7.527e-05   1.928e-05  
   6.6   8.642e-05   2.244e-05  
   6.7   9.923e-05   2.610e-05  
   6.8   1.139e-04   3.037e-05  
   6.9   1.308e-04   3.533e-05  
   7.0   1.502e-04   4.111e-05  
   7.1   1.724e-04   4.783e-05  
   7.2   1.980e-04   5.565e-05  
   7.3   2.273e-04   6.475e-05  
   7.4   2.610e-04   7.534e-05  
   7.5   2.997e-04   8.766e-05  
   7.6   3.441e-04   1.020e-04  
   7.7   3.950e-04   1.187e-04  
   7.8   4.536e-04   1.381e-04  
   7.9   5.207e-04   1.608e-04  
   8.0   5.979e-04   1.871e-04  
   8.1   6.865e-04   2.178e-04  
   8.2   7.882e-04   2.536e-04  
   8.3   9.050e-04   2.952e-04  
   8.4   1.039e-03   3.437e-04  
   8.5   1.193e-03   4.003e-04  
   8.6   1.370e-03   4.663e-04  
   8.7   1.573e-03   5.432e-04  
   8.8   1.806e-03   6.330e-04  
   8.9   2.073e-03   7.378e-04  
   9.0   2.380e-03   8.602e-04  
   9.1   2.733e-03   1.003e-03  
   9.2   3.138e-03   1.171e-03  
   9.3   3.603e-03   1.366e-03  
   9.4   4.137e-03   1.596e-03  
   9.5   4.749e-03   1.865e-03  
   9.6   5.453e-03   2.180e-03  
   9.7   6.261e-03   2.552e-03  
   9.8   7.189e-03   2.989e-03  
   9.9   8.254e-03   3.504e-03  
  10.0   9.477e-03   4.115e-03  
  10.1   1.088e-02   4.839e-03  
  10.2   1.250e-02   5.702e-03  
  10.3   1.435e-02   6.735e-03  
  10.4   1.648e-02   7.978e-03  
  10.5   1.893e-02   9.485e-03  
  10.6   2.175e-02   1.133e-02  
  10.7   2.501e-02   1.360e-02  
  10.8   2.878e-02   1.645e-02  
  10.9   3.317e-02   2.006e-02  
  11.0   3.832e-02   2.472e-02  
  11.1   4.444e-02   3.081e-02  
  11.2   5.188e-02   3.893e-02  
  11.3   6.116e-02   4.988e-02  
  11.4   7.316e-02   6.478e-02  
  11.5   8.930e-02   8.498e-02  
  11.6   1.117e-01   1.119e-01  
  11.7   1.428e-01   1.461e-01  
  11.8   1.842e-01   1.866e-01  
  11.9   2.341e-01   2.292e-01  
  12.0   2.848e-01   2.679e-01  
  12.1   3.273e-01   2.980e-01  
  12.2   3.568e-01   3.194e-01  
  12.3   3.750e-01   3.354e-01  
  12.4   3.856e-01   3.502e-01  
  12.5   3.918e-01   3.664e-01  
  12.6   3.954e-01   3.835e-01  
  12.7   3.972e-01   3.996e-01  
  12.8   3.972e-01   4.126e-01  
  12.9   3.924e-01   4.213e-01  
  13.0   3.750e-01   4.248e-01  
  13.1   3.331e-01   4.216e-01  
  13.2   2.610e-01   4.094e-01  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
