# z=14.5: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   3.577e-06   1.315e-05  
   6.1   4.806e-06   1.639e-05  
   6.2   6.458e-06   2.044e-05  
   6.3   8.677e-06   2.548e-05  
   6.4   1.166e-05   3.177e-05  
   6.5   1.566e-05   3.962e-05  
   6.6   2.105e-05   4.940e-05  
   6.7   2.828e-05   6.162e-05  
   6.8   3.799e-05   7.686e-05  
   6.9   5.105e-05   9.590e-05  
   7.0   6.859e-05   1.197e-04  
   7.1   9.217e-05   1.494e-04  
   7.2   1.238e-04   1.867e-04  
   7.3   1.664e-04   2.334e-04  
   7.4   2.237e-04   2.920e-04  
   7.5   3.006e-04   3.657e-04  
   7.6   4.040e-04   4.587e-04  
   7.7   5.432e-04   5.764e-04  
   7.8   7.305e-04   7.262e-04  
   7.9   9.828e-04   9.176e-04  
   8.0   1.323e-03   1.164e-03  
   8.1   1.782e-03   1.485e-03  
   8.2   2.404e-03   1.905e-03  
   8.3   3.249e-03   2.464e-03  
   8.4   4.401e-03   3.219e-03  
   8.5   5.983e-03   4.255e-03  
   8.6   8.172e-03   5.708e-03  
   8.7   1.124e-02   7.786e-03  
   8.8   1.558e-02   1.083e-02  
   8.9   2.184e-02   1.539e-02  
   9.0   3.096e-02   2.234e-02  
   9.1   4.418e-02   3.312e-02  
   9.2   6.242e-02   4.982e-02  
   9.3   8.416e-02   7.526e-02  
   9.4   1.068e-01   1.121e-01  
   9.5   1.395e-01   1.607e-01  
   9.6   1.920e-01   2.165e-01  
   9.7   2.536e-01   2.709e-01  
   9.8   3.078e-01   3.159e-01  
   9.9   3.465e-01   3.481e-01  
  10.0   3.706e-01   3.690e-01  
  10.1   3.843e-01   3.817e-01  
  10.2   3.918e-01   3.891e-01  
  10.3   3.957e-01   3.933e-01  
  10.4   3.978e-01   3.956e-01  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
