# z=23.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   1.177e-07   8.119e-05  
   6.1   2.165e-07   6.931e-05  
   6.2   4.189e-07   5.938e-05  
   6.3   8.153e-07   5.126e-05  
   6.4   1.588e-06   4.501e-05  
   6.5   3.093e-06   4.091e-05  
   6.6   6.024e-06   3.974e-05  
   6.7   1.173e-05   4.315e-05  
   6.8   2.285e-05   5.435e-05  
   6.9   4.451e-05   7.954e-05  
   7.0   8.668e-05   1.305e-04  
   7.1   1.688e-04   2.295e-04  
   7.2   3.288e-04   4.183e-04  
   7.3   6.401e-04   7.756e-04  
   7.4   1.246e-03   1.448e-03  
   7.5   2.424e-03   2.710e-03  
   7.6   4.708e-03   5.069e-03  
   7.7   9.125e-03   9.452e-03  
   7.8   1.760e-02   1.752e-02  
   7.9   3.367e-02   3.211e-02  
   8.0   6.333e-02   5.777e-02  
   8.1   1.156e-01   1.007e-01  
   8.2   2.008e-01   1.671e-01  
   8.3   3.228e-01   2.581e-01  
   8.4   4.692e-01   3.648e-01  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
