# z=24.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   5.294e-08   4.275e-05  
   6.1   1.030e-07   3.647e-05  
   6.2   2.005e-07   3.119e-05  
   6.3   3.905e-07   2.684e-05  
   6.4   7.606e-07   2.340e-05  
   6.5   1.481e-06   2.098e-05  
   6.6   2.886e-06   1.988e-05  
   6.7   5.620e-06   2.077e-05  
   6.8   1.095e-05   2.500e-05  
   6.9   2.132e-05   3.517e-05  
   7.0   4.152e-05   5.629e-05  
   7.1   8.087e-05   9.785e-05  
   7.2   1.575e-04   1.778e-04  
   7.3   3.065e-04   3.301e-04  
   7.4   5.965e-04   6.184e-04  
   7.5   1.160e-03   1.162e-03  
   7.6   2.250e-03   2.180e-03  
   7.7   4.352e-03   4.075e-03  
   7.8   8.362e-03   7.555e-03  
   7.9   1.587e-02   1.380e-02  
   8.0   2.943e-02   2.460e-02  
   8.1   5.245e-02   4.208e-02  
   8.2   8.763e-02   6.769e-02  
   8.3   1.337e-01   1.003e-01  
   8.4         nan         nan  
   8.5         nan         nan  
   8.6         nan         nan  
   8.7         nan         nan  
   8.8         nan         nan  
   8.9         nan         nan  
   9.0         nan         nan  
   9.1         nan         nan  
   9.2         nan         nan  
   9.3         nan         nan  
   9.4         nan         nan  
   9.5         nan         nan  
   9.6         nan         nan  
   9.7         nan         nan  
   9.8         nan         nan  
   9.9         nan         nan  
  10.0         nan         nan  
  10.1         nan         nan  
  10.2         nan         nan  
  10.3         nan         nan  
  10.4         nan         nan  
  10.5         nan         nan  
  10.6         nan         nan  
  10.7         nan         nan  
  10.8         nan         nan  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
