# z=12.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   8.380e-06   1.256e-05  
   6.1   1.044e-05   1.517e-05  
   6.2   1.301e-05   1.832e-05  
   6.3   1.621e-05   2.213e-05  
   6.4   2.021e-05   2.673e-05  
   6.5   2.518e-05   3.229e-05  
   6.6   3.138e-05   3.902e-05  
   6.7   3.910e-05   4.715e-05  
   6.8   4.872e-05   5.699e-05  
   6.9   6.071e-05   6.891e-05  
   7.0   7.565e-05   8.336e-05  
   7.1   9.427e-05   1.009e-04  
   7.2   1.175e-04   1.222e-04  
   7.3   1.464e-04   1.482e-04  
   7.4   1.824e-04   1.799e-04  
   7.5   2.274e-04   2.187e-04  
   7.6   2.834e-04   2.666e-04  
   7.7   3.532e-04   3.258e-04  
   7.8   4.402e-04   3.995e-04  
   7.9   5.489e-04   4.923e-04  
   8.0   6.846e-04   6.100e-04  
   8.1   8.543e-04   7.613e-04  
   8.2   1.067e-03   9.586e-04  
   8.3   1.334e-03   1.220e-03  
   8.4   1.671e-03   1.574e-03  
   8.5   2.100e-03   2.061e-03  
   8.6   2.650e-03   2.747e-03  
   8.7   3.367e-03   3.733e-03  
   8.8   4.323e-03   5.183e-03  
   8.9   5.633e-03   7.358e-03  
   9.0   7.498e-03   1.068e-02  
   9.1   1.027e-02   1.583e-02  
   9.2   1.459e-02   2.393e-02  
   9.3   2.164e-02   3.677e-02  
   9.4   3.354e-02   5.714e-02  
   9.5   5.412e-02   8.927e-02  
   9.6   8.980e-02   1.389e-01  
   9.7   1.501e-01   2.127e-01  
   9.8   2.454e-01   3.150e-01  
   9.9   3.797e-01   4.430e-01  
  10.0   5.387e-01   5.825e-01  
  10.1   6.914e-01   7.128e-01  
  10.2   8.108e-01   8.181e-01  
  10.3   8.906e-01   8.932e-01  
  10.4   9.395e-01   9.413e-01  
  10.5   9.676e-01   9.697e-01  
  10.6   9.830e-01   9.856e-01  
  10.7   9.912e-01   9.941e-01  
  10.8   9.954e-01   9.985e-01  
  10.9   9.977e-01   1.000e+00  
  11.0   9.988e-01   1.001e+00  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
