# z=13.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# lgMh [Msun], eps_sfr=SFR/(fb*dMhalo/dt), eps_s=Mstar/(fb*Mhalo)
# 
  lgMh     eps_sfr       eps_s  
   6.0   6.258e-06   1.222e-05  
   6.1   7.934e-06   1.486e-05  
   6.2   1.006e-05   1.808e-05  
   6.3   1.276e-05   2.200e-05  
   6.4   1.617e-05   2.677e-05  
   6.5   2.051e-05   3.256e-05  
   6.6   2.600e-05   3.962e-05  
   6.7   3.296e-05   4.821e-05  
   6.8   4.180e-05   5.866e-05  
   6.9   5.299e-05   7.138e-05  
   7.0   6.719e-05   8.687e-05  
   7.1   8.519e-05   1.057e-04  
   7.2   1.080e-04   1.287e-04  
   7.3   1.370e-04   1.567e-04  
   7.4   1.737e-04   1.909e-04  
   7.5   2.202e-04   2.326e-04  
   7.6   2.792e-04   2.836e-04  
   7.7   3.540e-04   3.461e-04  
   7.8   4.490e-04   4.226e-04  
   7.9   5.693e-04   5.166e-04  
   8.0   7.221e-04   6.326e-04  
   8.1   9.160e-04   7.762e-04  
   8.2   1.162e-03   9.547e-04  
   8.3   1.475e-03   1.178e-03  
   8.4   1.874e-03   1.461e-03  
   8.5   2.382e-03   1.821e-03  
   8.6   3.033e-03   2.286e-03  
   8.7   3.869e-03   2.895e-03  
   8.8   4.951e-03   3.709e-03  
   8.9   6.366e-03   4.817e-03  
   9.0   8.241e-03   6.357e-03  
   9.1   1.077e-02   8.546e-03  
   9.2   1.427e-02   1.172e-02  
   9.3   1.923e-02   1.638e-02  
   9.4   2.645e-02   2.329e-02  
   9.5   3.710e-02   3.344e-02  
   9.6   5.270e-02   4.797e-02  
   9.7   7.438e-02   6.772e-02  
   9.8   1.012e-01   9.243e-02  
   9.9   1.285e-01   1.202e-01  
  10.0   1.505e-01   1.476e-01  
  10.1   1.666e-01   1.707e-01  
  10.2   1.791e-01   1.869e-01  
  10.3   1.880e-01   1.967e-01  
  10.4   1.935e-01   2.019e-01  
  10.5   1.966e-01   2.044e-01  
  10.6   1.982e-01   2.053e-01  
  10.7   1.991e-01   2.053e-01  
  10.8   1.995e-01   2.050e-01  
  10.9         nan         nan  
  11.0         nan         nan  
  11.1         nan         nan  
  11.2         nan         nan  
  11.3         nan         nan  
  11.4         nan         nan  
  11.5         nan         nan  
  11.6         nan         nan  
  11.7         nan         nan  
  11.8         nan         nan  
  11.9         nan         nan  
  12.0         nan         nan  
  12.1         nan         nan  
  12.2         nan         nan  
  12.3         nan         nan  
  12.4         nan         nan  
  12.5         nan         nan  
  12.6         nan         nan  
  12.7         nan         nan  
  12.8         nan         nan  
  12.9         nan         nan  
  13.0         nan         nan  
  13.1         nan         nan  
  13.2         nan         nan  
  13.3         nan         nan  
  13.4         nan         nan  
  13.5         nan         nan  
  13.6         nan         nan  
  13.7         nan         nan  
  13.8         nan         nan  
  13.9         nan         nan  
  14.0         nan         nan  
  14.1         nan         nan  
  14.2         nan         nan  
  14.3         nan         nan  
  14.4         nan         nan  
  14.5         nan         nan  
  14.6         nan         nan  
  14.7         nan         nan  
  14.8         nan         nan  
  14.9         nan         nan  
  15.0         nan         nan  
