# z=15.5: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   2.705e-03   2.622e-03    2.622e-03  
  -14.1   2.397e-03   2.319e-03    2.319e-03  
  -14.2   2.121e-03   2.048e-03    2.048e-03  
  -14.3   1.875e-03   1.806e-03    1.807e-03  
  -14.4   1.656e-03   1.591e-03    1.592e-03  
  -14.5   1.460e-03   1.400e-03    1.401e-03  
  -14.6   1.287e-03   1.230e-03    1.231e-03  
  -14.7   1.133e-03   1.081e-03    1.081e-03  
  -14.8   9.967e-04   9.482e-04    9.489e-04  
  -14.9   8.764e-04   8.315e-04    8.322e-04  
  -15.0   7.703e-04   7.288e-04    7.295e-04  
  -15.1   6.768e-04   6.386e-04    6.392e-04  
  -15.2   5.946e-04   5.594e-04    5.600e-04  
  -15.3   5.224e-04   4.900e-04    4.906e-04  
  -15.4   4.591e-04   4.293e-04    4.298e-04  
  -15.5   4.035e-04   3.762e-04    3.767e-04  
  -15.6   3.548e-04   3.297e-04    3.302e-04  
  -15.7   3.121e-04   2.892e-04    2.896e-04  
  -15.8   2.748e-04   2.537e-04    2.541e-04  
  -15.9   2.420e-04   2.228e-04    2.231e-04  
  -16.0   2.133e-04   1.957e-04    1.960e-04  
  -16.1   1.882e-04   1.720e-04    1.722e-04  
  -16.2   1.661e-04   1.513e-04    1.514e-04  
  -16.3   1.467e-04   1.332e-04    1.332e-04  
  -16.4   1.297e-04   1.172e-04    1.172e-04  
  -16.5   1.146e-04   1.032e-04    1.031e-04  
  -16.6   1.014e-04   9.084e-05    9.062e-05  
  -16.7   8.965e-05   7.994e-05    7.963e-05  
  -16.8   7.928e-05   7.030e-05    6.990e-05  
  -16.9   7.007e-05   6.177e-05    6.127e-05  
  -17.0   6.189e-05   5.420e-05    5.360e-05  
  -17.1   5.461e-05   4.747e-05    4.678e-05  
  -17.2   4.812e-05   4.150e-05    4.071e-05  
  -17.3   4.233e-05   3.618e-05    3.530e-05  
  -17.4   3.717e-05   3.144e-05    3.049e-05  
  -17.5   3.255e-05   2.723e-05    2.621e-05  
  -17.6   2.843e-05   2.350e-05    2.241e-05  
  -17.7   2.476e-05   2.018e-05    1.905e-05  
  -17.8   2.148e-05   1.725e-05    1.609e-05  
  -17.9   1.856e-05   1.467e-05    1.350e-05  
  -18.0   1.598e-05   1.240e-05    1.123e-05  
  -18.1   1.368e-05   1.041e-05    9.275e-06  
  -18.2   1.166e-05   8.688e-06    7.590e-06  
  -18.3   9.886e-06   7.198e-06    6.154e-06  
  -18.4   8.333e-06   5.919e-06    4.941e-06  
  -18.5   6.982e-06   4.830e-06    3.927e-06  
  -18.6   5.813e-06   3.909e-06    3.088e-06  
  -18.7   4.808e-06   3.136e-06    2.401e-06  
  -18.8   3.949e-06   2.494e-06    1.846e-06  
  -18.9   3.221e-06   1.965e-06    1.402e-06  
  -19.0   2.608e-06   1.534e-06    1.052e-06  
  -19.1   2.096e-06   1.186e-06    7.793e-07  
  -19.2   1.671e-06   9.075e-07    5.700e-07  
  -19.3   1.322e-06   6.874e-07    4.115e-07  
  -19.4   1.038e-06   5.152e-07    2.931e-07  
  -19.5   8.078e-07   3.820e-07    2.060e-07  
  -19.6   6.236e-07   2.801e-07    1.427e-07  
  -19.7   4.774e-07   2.032e-07    9.754e-08  
  -19.8   3.625e-07   1.456e-07    6.571e-08  
  -19.9   2.728e-07   1.032e-07    4.364e-08  
  -20.0   2.036e-07   7.226e-08    2.857e-08  
  -20.1   1.507e-07   4.999e-08    1.843e-08  
  -20.2   1.106e-07   3.416e-08    1.171e-08  
  -20.3   8.045e-08   2.305e-08    7.335e-09  
  -20.4   5.803e-08   1.536e-08    4.525e-09  
  -20.5   4.151e-08   1.010e-08    2.750e-09  
  -20.6   2.944e-08   6.558e-09    1.646e-09  
  -20.7   2.070e-08   4.201e-09    9.701e-10  
  -20.8   1.444e-08   2.655e-09    5.631e-10  
  -20.9   9.987e-09   1.656e-09    3.219e-10  
  -21.0   6.851e-09   1.018e-09    1.811e-10  
  -21.1   4.661e-09   6.174e-10    1.004e-10  
  -21.2   3.146e-09   3.692e-10    5.473e-11  
  -21.3   2.106e-09   2.176e-10    2.938e-11  
  -21.4   1.399e-09   1.264e-10    1.552e-11  
  -21.5   9.220e-10   7.240e-11    8.072e-12  
  -21.6   6.028e-10   4.086e-11    4.130e-12  
