# z=6.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   9.042e-02   8.835e-02    8.835e-02  
  -14.1   8.445e-02   8.241e-02    8.241e-02  
  -14.2   7.886e-02   7.685e-02    7.685e-02  
  -14.3   7.361e-02   7.163e-02    7.163e-02  
  -14.4   6.870e-02   6.675e-02    6.675e-02  
  -14.5   6.409e-02   6.217e-02    6.217e-02  
  -14.6   5.978e-02   5.789e-02    5.789e-02  
  -14.7   5.574e-02   5.388e-02    5.388e-02  
  -14.8   5.195e-02   5.013e-02    5.013e-02  
  -14.9   4.842e-02   4.662e-02    4.662e-02  
  -15.0   4.510e-02   4.334e-02    4.334e-02  
  -15.1   4.200e-02   4.027e-02    4.027e-02  
  -15.2   3.911e-02   3.740e-02    3.740e-02  
  -15.3   3.640e-02   3.472e-02    3.472e-02  
  -15.4   3.386e-02   3.222e-02    3.222e-02  
  -15.5   3.150e-02   2.989e-02    2.989e-02  
  -15.6   2.928e-02   2.771e-02    2.771e-02  
  -15.7   2.722e-02   2.567e-02    2.567e-02  
  -15.8   2.529e-02   2.378e-02    2.378e-02  
  -15.9   2.349e-02   2.201e-02    2.201e-02  
  -16.0   2.181e-02   2.036e-02    2.036e-02  
  -16.1   2.025e-02   1.883e-02    1.883e-02  
  -16.2   1.878e-02   1.740e-02    1.740e-02  
  -16.3   1.742e-02   1.607e-02    1.607e-02  
  -16.4   1.615e-02   1.483e-02    1.483e-02  
  -16.5   1.497e-02   1.368e-02    1.368e-02  
  -16.6   1.387e-02   1.261e-02    1.261e-02  
  -16.7   1.285e-02   1.162e-02    1.162e-02  
  -16.8   1.189e-02   1.070e-02    1.070e-02  
  -16.9   1.101e-02   9.843e-03    9.843e-03  
  -17.0   1.018e-02   9.050e-03    9.051e-03  
  -17.1   9.416e-03   8.315e-03    8.316e-03  
  -17.2   8.704e-03   7.635e-03    7.635e-03  
  -17.3   8.043e-03   7.005e-03    7.005e-03  
  -17.4   7.429e-03   6.422e-03    6.422e-03  
  -17.5   6.859e-03   5.883e-03    5.884e-03  
  -17.6   6.330e-03   5.385e-03    5.386e-03  
  -17.7   5.840e-03   4.926e-03    4.926e-03  
  -17.8   5.386e-03   4.502e-03    4.503e-03  
  -17.9   4.965e-03   4.111e-03    4.112e-03  
  -18.0   4.576e-03   3.751e-03    3.752e-03  
  -18.1   4.215e-03   3.420e-03    3.421e-03  
  -18.2   3.881e-03   3.115e-03    3.116e-03  
  -18.3   3.573e-03   2.835e-03    2.837e-03  
  -18.4   3.287e-03   2.578e-03    2.580e-03  
  -18.5   3.024e-03   2.342e-03    2.344e-03  
  -18.6   2.780e-03   2.126e-03    2.128e-03  
  -18.7   2.556e-03   1.928e-03    1.931e-03  
  -18.8   2.348e-03   1.747e-03    1.750e-03  
  -18.9   2.157e-03   1.582e-03    1.585e-03  
  -19.0   1.981e-03   1.431e-03    1.435e-03  
