# z=9.0: redshift
# eps=0.4: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.185e-01   2.166e-01    2.166e-01  
  -12.1   2.022e-01   2.004e-01    2.004e-01  
  -12.2   1.871e-01   1.853e-01    1.853e-01  
  -12.3   1.731e-01   1.713e-01    1.713e-01  
  -12.4   1.601e-01   1.583e-01    1.583e-01  
  -12.5   1.480e-01   1.463e-01    1.463e-01  
  -12.6   1.367e-01   1.351e-01    1.351e-01  
  -12.7   1.263e-01   1.247e-01    1.247e-01  
  -12.8   1.167e-01   1.151e-01    1.151e-01  
  -12.9   1.077e-01   1.062e-01    1.062e-01  
  -13.0   9.944e-02   9.795e-02    9.795e-02  
  -13.1   9.176e-02   9.031e-02    9.031e-02  
  -13.2   8.464e-02   8.323e-02    8.323e-02  
  -13.3   7.805e-02   7.668e-02    7.668e-02  
  -13.4   7.195e-02   7.061e-02    7.061e-02  
  -13.5   6.631e-02   6.501e-02    6.501e-02  
  -13.6   6.109e-02   5.983e-02    5.983e-02  
  -13.7   5.627e-02   5.504e-02    5.504e-02  
  -13.8   5.181e-02   5.061e-02    5.061e-02  
  -13.9   4.769e-02   4.653e-02    4.653e-02  
  -14.0   4.388e-02   4.275e-02    4.276e-02  
  -14.1   4.037e-02   3.928e-02    3.928e-02  
  -14.2   3.713e-02   3.607e-02    3.607e-02  
  -14.3   3.414e-02   3.311e-02    3.311e-02  
  -14.4   3.138e-02   3.038e-02    3.038e-02  
  -14.5   2.883e-02   2.787e-02    2.787e-02  
  -14.6   2.649e-02   2.556e-02    2.556e-02  
  -14.7   2.433e-02   2.343e-02    2.343e-02  
  -14.8   2.234e-02   2.147e-02    2.147e-02  
  -14.9   2.051e-02   1.967e-02    1.967e-02  
  -15.0   1.883e-02   1.801e-02    1.801e-02  
  -15.1   1.728e-02   1.649e-02    1.649e-02  
  -15.2   1.586e-02   1.509e-02    1.509e-02  
  -15.3   1.455e-02   1.381e-02    1.381e-02  
  -15.4   1.334e-02   1.263e-02    1.263e-02  
  -15.5   1.224e-02   1.155e-02    1.155e-02  
  -15.6   1.122e-02   1.056e-02    1.056e-02  
  -15.7   1.029e-02   9.653e-03    9.653e-03  
  -15.8   9.433e-03   8.821e-03    8.821e-03  
  -15.9   8.648e-03   8.058e-03    8.059e-03  
  -16.0   7.928e-03   7.360e-03    7.361e-03  
  -16.1   7.267e-03   6.722e-03    6.722e-03  
  -16.2   6.661e-03   6.137e-03    6.138e-03  
  -16.3   6.106e-03   5.602e-03    5.603e-03  
  -16.4   5.597e-03   5.113e-03    5.114e-03  
  -16.5   5.130e-03   4.666e-03    4.667e-03  
  -16.6   4.703e-03   4.257e-03    4.258e-03  
  -16.7   4.311e-03   3.883e-03    3.885e-03  
  -16.8   3.952e-03   3.542e-03    3.543e-03  
  -16.9   3.624e-03   3.230e-03    3.232e-03  
  -17.0   3.323e-03   2.946e-03    2.947e-03  
  -17.1   3.047e-03   2.686e-03    2.688e-03  
  -17.2   2.795e-03   2.449e-03    2.450e-03  
  -17.3   2.564e-03   2.232e-03    2.234e-03  
  -17.4   2.352e-03   2.034e-03    2.037e-03  
  -17.5   2.158e-03   1.854e-03    1.856e-03  
  -17.6   1.981e-03   1.690e-03    1.692e-03  
  -17.7   1.818e-03   1.540e-03    1.542e-03  
  -17.8   1.669e-03   1.403e-03    1.405e-03  
  -17.9   1.532e-03   1.278e-03    1.281e-03  
  -18.0   1.407e-03   1.164e-03    1.167e-03  
  -18.1   1.292e-03   1.060e-03    1.063e-03  
  -18.2   1.187e-03   9.649e-04    9.687e-04  
  -18.3   1.091e-03   8.785e-04    8.826e-04  
  -18.4   1.003e-03   7.996e-04    8.040e-04  
  -18.5   9.215e-04   7.276e-04    7.325e-04  
  -18.6   8.471e-04   6.620e-04    6.673e-04  
  -18.7   7.789e-04   6.022e-04    6.078e-04  
  -18.8   7.162e-04   5.477e-04    5.536e-04  
  -18.9   6.587e-04   4.979e-04    5.043e-04  
  -19.0   6.059e-04   4.525e-04    4.593e-04  
  -19.1   5.574e-04   4.112e-04    4.182e-04  
  -19.2   5.128e-04   3.735e-04    3.808e-04  
  -19.3   4.718e-04   3.391e-04    3.466e-04  
  -19.4   4.341e-04   3.077e-04    3.154e-04  
  -19.5   3.995e-04   2.792e-04    2.869e-04  
  -19.6   3.676e-04   2.531e-04    2.607e-04  
  -19.7   3.382e-04   2.294e-04    2.368e-04  
  -19.8   3.112e-04   2.078e-04    2.148e-04  
  -19.9   2.863e-04   1.881e-04    1.946e-04  
  -20.0   2.634e-04   1.702e-04    1.760e-04  
  -20.1   2.422e-04   1.539e-04    1.588e-04  
  -20.2   2.227e-04   1.391e-04    1.430e-04  
  -20.3   2.047e-04   1.256e-04    1.283e-04  
  -20.4   1.881e-04   1.133e-04    1.148e-04  
  -20.5   1.727e-04   1.021e-04    1.023e-04  
  -20.6   1.586e-04   9.195e-05    9.079e-05  
  -20.7   1.455e-04   8.272e-05    8.018e-05  
  -20.8   1.334e-04   7.433e-05    7.043e-05  
  -20.9   1.222e-04   6.671e-05    6.150e-05  
  -21.0   1.118e-04   5.979e-05    5.336e-05  
  -21.1   1.022e-04   5.350e-05    4.599e-05  
  -21.2   9.336e-05   4.779e-05    3.935e-05  
  -21.3   8.515e-05   4.260e-05    3.340e-05  
  -21.4   7.754e-05   3.790e-05    2.812e-05  
  -21.5   7.050e-05   3.363e-05    2.348e-05  
  -21.6   6.398e-05   2.975e-05    1.942e-05  
  -21.7   5.794e-05   2.624e-05    1.592e-05  
  -21.8   5.236e-05   2.306e-05    1.292e-05  
  -21.9   4.721e-05   2.019e-05    1.038e-05  
  -22.0   4.245e-05   1.760e-05    8.262e-06  
  -22.1   3.806e-05   1.526e-05    6.506e-06  
  -22.2   3.402e-05   1.317e-05    5.069e-06  
  -22.3   3.031e-05   1.129e-05    3.909e-06  
  -22.4   2.690e-05   9.626e-06    2.982e-06  
  -22.5   2.379e-05   8.149e-06    2.251e-06  
  -22.6   2.095e-05   6.849e-06    1.681e-06  
  -22.7   1.838e-05   5.713e-06    1.242e-06  
  -22.8   1.604e-05   4.726e-06    9.088e-07  
  -22.9   1.393e-05   3.876e-06    6.582e-07  
