# z=7.5: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   3.511e-02   3.366e-02    3.366e-02  
  -15.1   3.247e-02   3.106e-02    3.106e-02  
  -15.2   3.002e-02   2.864e-02    2.864e-02  
  -15.3   2.775e-02   2.641e-02    2.641e-02  
  -15.4   2.565e-02   2.435e-02    2.435e-02  
  -15.5   2.370e-02   2.243e-02    2.243e-02  
  -15.6   2.189e-02   2.066e-02    2.066e-02  
  -15.7   2.022e-02   1.903e-02    1.903e-02  
  -15.8   1.868e-02   1.752e-02    1.752e-02  
  -15.9   1.725e-02   1.612e-02    1.612e-02  
  -16.0   1.592e-02   1.483e-02    1.483e-02  
  -16.1   1.470e-02   1.364e-02    1.364e-02  
  -16.2   1.357e-02   1.254e-02    1.254e-02  
  -16.3   1.252e-02   1.153e-02    1.153e-02  
  -16.4   1.156e-02   1.059e-02    1.059e-02  
  -16.5   1.066e-02   9.732e-03    9.732e-03  
  -16.6   9.838e-03   8.937e-03    8.937e-03  
  -16.7   9.077e-03   8.205e-03    8.205e-03  
  -16.8   8.373e-03   7.530e-03    7.531e-03  
  -16.9   7.724e-03   6.910e-03    6.910e-03  
  -17.0   7.125e-03   6.338e-03    6.339e-03  
  -17.1   6.572e-03   5.812e-03    5.813e-03  
  -17.2   6.061e-03   5.329e-03    5.329e-03  
  -17.3   5.591e-03   4.884e-03    4.885e-03  
  -17.4   5.157e-03   4.475e-03    4.476e-03  
  -17.5   4.756e-03   4.100e-03    4.100e-03  
  -17.6   4.387e-03   3.755e-03    3.755e-03  
  -17.7   4.047e-03   3.438e-03    3.439e-03  
  -17.8   3.733e-03   3.147e-03    3.148e-03  
  -17.9   3.443e-03   2.880e-03    2.881e-03  
  -18.0   3.177e-03   2.635e-03    2.636e-03  
  -18.1   2.931e-03   2.410e-03    2.411e-03  
  -18.2   2.704e-03   2.204e-03    2.205e-03  
  -18.3   2.495e-03   2.015e-03    2.016e-03  
  -18.4   2.303e-03   1.841e-03    1.843e-03  
  -18.5   2.125e-03   1.682e-03    1.684e-03  
  -18.6   1.962e-03   1.537e-03    1.539e-03  
  -18.7   1.811e-03   1.403e-03    1.406e-03  
  -18.8   1.672e-03   1.281e-03    1.284e-03  
  -18.9   1.544e-03   1.170e-03    1.172e-03  
  -19.0   1.426e-03   1.067e-03    1.070e-03  
