# z=15.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.611e-02   2.588e-02    2.588e-02  
  -12.1   2.383e-02   2.361e-02    2.361e-02  
  -12.2   2.174e-02   2.153e-02    2.153e-02  
  -12.3   1.983e-02   1.963e-02    1.963e-02  
  -12.4   1.808e-02   1.789e-02    1.789e-02  
  -12.5   1.648e-02   1.629e-02    1.629e-02  
  -12.6   1.501e-02   1.483e-02    1.483e-02  
  -12.7   1.367e-02   1.349e-02    1.349e-02  
  -12.8   1.244e-02   1.227e-02    1.227e-02  
  -12.9   1.132e-02   1.116e-02    1.116e-02  
  -13.0   1.029e-02   1.014e-02    1.014e-02  
  -13.1   9.359e-03   9.211e-03    9.211e-03  
  -13.2   8.505e-03   8.363e-03    8.363e-03  
  -13.3   7.727e-03   7.590e-03    7.591e-03  
  -13.4   7.017e-03   6.886e-03    6.886e-03  
  -13.5   6.370e-03   6.245e-03    6.245e-03  
  -13.6   5.781e-03   5.661e-03    5.661e-03  
  -13.7   5.245e-03   5.130e-03    5.130e-03  
  -13.8   4.757e-03   4.647e-03    4.647e-03  
  -13.9   4.313e-03   4.208e-03    4.208e-03  
  -14.0   3.910e-03   3.809e-03    3.810e-03  
  -14.1   3.543e-03   3.447e-03    3.448e-03  
  -14.2   3.210e-03   3.119e-03    3.119e-03  
  -14.3   2.908e-03   2.821e-03    2.821e-03  
  -14.4   2.634e-03   2.551e-03    2.551e-03  
  -14.5   2.385e-03   2.306e-03    2.306e-03  
  -14.6   2.160e-03   2.085e-03    2.085e-03  
  -14.7   1.956e-03   1.884e-03    1.884e-03  
  -14.8   1.771e-03   1.702e-03    1.703e-03  
  -14.9   1.603e-03   1.538e-03    1.538e-03  
  -15.0   1.451e-03   1.390e-03    1.390e-03  
  -15.1   1.314e-03   1.255e-03    1.256e-03  
  -15.2   1.190e-03   1.134e-03    1.134e-03  
  -15.3   1.077e-03   1.025e-03    1.025e-03  
  -15.4   9.757e-04   9.256e-04    9.260e-04  
  -15.5   8.838e-04   8.363e-04    8.367e-04  
  -15.6   8.007e-04   7.556e-04    7.561e-04  
  -15.7   7.255e-04   6.828e-04    6.833e-04  
  -15.8   6.576e-04   6.171e-04    6.176e-04  
  -15.9   5.961e-04   5.578e-04    5.583e-04  
  -16.0   5.406e-04   5.042e-04    5.047e-04  
  -16.1   4.903e-04   4.559e-04    4.564e-04  
  -16.2   4.448e-04   4.122e-04    4.127e-04  
  -16.3   4.037e-04   3.728e-04    3.733e-04  
  -16.4   3.664e-04   3.372e-04    3.377e-04  
  -16.5   3.327e-04   3.050e-04    3.055e-04  
  -16.6   3.021e-04   2.759e-04    2.764e-04  
  -16.7   2.744e-04   2.496e-04    2.501e-04  
  -16.8   2.492e-04   2.257e-04    2.262e-04  
  -16.9   2.264e-04   2.042e-04    2.046e-04  
  -17.0   2.057e-04   1.846e-04    1.851e-04  
  -17.1   1.868e-04   1.669e-04    1.673e-04  
  -17.2   1.697e-04   1.508e-04    1.512e-04  
  -17.3   1.541e-04   1.362e-04    1.366e-04  
  -17.4   1.399e-04   1.229e-04    1.232e-04  
  -17.5   1.269e-04   1.108e-04    1.111e-04  
  -17.6   1.151e-04   9.985e-05    1.000e-04  
  -17.7   1.043e-04   8.984e-05    8.996e-05  
  -17.8   9.439e-05   8.071e-05    8.076e-05  
  -17.9   8.536e-05   7.238e-05    7.234e-05  
  -18.0   7.709e-05   6.478e-05    6.465e-05  
  -18.1   6.953e-05   5.784e-05    5.761e-05  
  -18.2   6.260e-05   5.151e-05    5.117e-05  
  -18.3   5.625e-05   4.573e-05    4.528e-05  
  -18.4   5.043e-05   4.047e-05    3.990e-05  
  -18.5   4.511e-05   3.568e-05    3.500e-05  
  -18.6   4.023e-05   3.132e-05    3.054e-05  
  -18.7   3.578e-05   2.737e-05    2.650e-05  
  -18.8   3.171e-05   2.380e-05    2.284e-05  
  -18.9   2.800e-05   2.058e-05    1.956e-05  
  -19.0   2.463e-05   1.770e-05    1.662e-05  
  -19.1   2.157e-05   1.512e-05    1.401e-05  
  -19.2   1.880e-05   1.284e-05    1.171e-05  
  -19.3   1.631e-05   1.082e-05    9.705e-06  
  -19.4   1.407e-05   9.048e-06    7.964e-06  
  -19.5   1.208e-05   7.510e-06    6.471e-06  
  -19.6   1.030e-05   6.181e-06    5.203e-06  
  -19.7   8.734e-06   5.044e-06    4.138e-06  
  -19.8   7.358e-06   4.080e-06    3.255e-06  
  -19.9   6.157e-06   3.269e-06    2.530e-06  
  -20.0   5.116e-06   2.594e-06    1.944e-06  
  -20.1   4.221e-06   2.038e-06    1.475e-06  
  -20.2   3.456e-06   1.585e-06    1.105e-06  
  -20.3   2.809e-06   1.220e-06    8.178e-07  
  -20.4   2.265e-06   9.283e-07    5.972e-07  
  -20.5   1.812e-06   6.987e-07    4.304e-07  
  -20.6   1.437e-06   5.199e-07    3.061e-07  
  -20.7   1.131e-06   3.823e-07    2.147e-07  
  -20.8   8.825e-07   2.778e-07    1.485e-07  
  -20.9   6.828e-07   1.993e-07    1.013e-07  
  -21.0   5.237e-07   1.413e-07    6.818e-08  
  -21.1   3.983e-07   9.884e-08    4.521e-08  
  -21.2   3.003e-07   6.825e-08    2.956e-08  
  -21.3   2.245e-07   4.650e-08    1.904e-08  
  -21.4   1.663e-07   3.125e-08    1.209e-08  
  -21.5   1.222e-07   2.072e-08    7.563e-09  
  -21.6   8.895e-08   1.354e-08    4.660e-09  
  -21.7   6.421e-08   8.726e-09    2.829e-09  
  -21.8   4.596e-08   5.542e-09    1.691e-09  
