# z=18.5: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   3.860e-03   3.795e-03    3.794e-03  
  -12.1   3.170e-03   3.114e-03    3.113e-03  
  -12.2   2.611e-03   2.563e-03    2.563e-03  
  -12.3   2.160e-03   2.119e-03    2.119e-03  
  -12.4   1.796e-03   1.762e-03    1.762e-03  
  -12.5   1.503e-03   1.474e-03    1.474e-03  
  -12.6   1.267e-03   1.243e-03    1.242e-03  
  -12.7   1.076e-03   1.055e-03    1.055e-03  
  -12.8   9.216e-04   9.037e-04    9.035e-04  
  -12.9   7.954e-04   7.800e-04    7.798e-04  
  -13.0   6.919e-04   6.786e-04    6.784e-04  
  -13.1   6.063e-04   5.947e-04    5.945e-04  
  -13.2   5.350e-04   5.247e-04    5.246e-04  
  -13.3   4.749e-04   4.658e-04    4.657e-04  
  -13.4   4.239e-04   4.158e-04    4.156e-04  
  -13.5   3.802e-04   3.728e-04    3.727e-04  
  -13.6   3.424e-04   3.356e-04    3.355e-04  
  -13.7   3.093e-04   3.031e-04    3.030e-04  
  -13.8   2.803e-04   2.745e-04    2.744e-04  
  -13.9   2.545e-04   2.492e-04    2.491e-04  
  -14.0   2.316e-04   2.265e-04    2.264e-04  
  -14.1   2.110e-04   2.062e-04    2.062e-04  
  -14.2   1.924e-04   1.880e-04    1.879e-04  
  -14.3   1.757e-04   1.714e-04    1.714e-04  
  -14.4   1.605e-04   1.565e-04    1.564e-04  
  -14.5   1.467e-04   1.429e-04    1.428e-04  
  -14.6   1.341e-04   1.305e-04    1.304e-04  
  -14.7   1.226e-04   1.191e-04    1.191e-04  
  -14.8   1.121e-04   1.088e-04    1.087e-04  
  -14.9   1.025e-04   9.933e-05    9.928e-05  
  -15.0   9.373e-05   9.067e-05    9.062e-05  
  -15.1   8.565e-05   8.273e-05    8.267e-05  
  -15.2   7.825e-05   7.544e-05    7.539e-05  
  -15.3   7.144e-05   6.875e-05    6.870e-05  
  -15.4   6.519e-05   6.261e-05    6.256e-05  
  -15.5   5.945e-05   5.697e-05    5.692e-05  
  -15.6   5.417e-05   5.179e-05    5.173e-05  
  -15.7   4.931e-05   4.702e-05    4.696e-05  
  -15.8   4.484e-05   4.264e-05    4.258e-05  
  -15.9   4.073e-05   3.861e-05    3.854e-05  
  -16.0   3.694e-05   3.490e-05    3.483e-05  
  -16.1   3.346e-05   3.149e-05    3.141e-05  
  -16.2   3.025e-05   2.835e-05    2.827e-05  
  -16.3   2.731e-05   2.547e-05    2.538e-05  
  -16.4   2.459e-05   2.282e-05    2.272e-05  
  -16.5   2.210e-05   2.038e-05    2.028e-05  
  -16.6   1.981e-05   1.815e-05    1.804e-05  
  -16.7   1.772e-05   1.611e-05    1.599e-05  
  -16.8   1.579e-05   1.424e-05    1.412e-05  
  -16.9   1.403e-05   1.254e-05    1.241e-05  
  -17.0   1.243e-05   1.099e-05    1.085e-05  
  -17.1   1.096e-05   9.583e-06    9.446e-06  
  -17.2   9.632e-06   8.315e-06    8.174e-06  
  -17.3   8.427e-06   7.174e-06    7.031e-06  
  -17.4   7.340e-06   6.153e-06    6.009e-06  
  -17.5   6.361e-06   5.245e-06    5.101e-06  
  -17.6   5.485e-06   4.441e-06    4.299e-06  
  -17.7   4.704e-06   3.734e-06    3.596e-06  
  -17.8   4.011e-06   3.117e-06    2.983e-06  
  -17.9   3.401e-06   2.582e-06    2.455e-06  
  -18.0   2.865e-06   2.121e-06    2.002e-06  
  -18.1   2.398e-06   1.729e-06    1.618e-06  
