# z=8.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.934e-01   2.909e-01    2.909e-01  
  -12.1   2.724e-01   2.700e-01    2.700e-01  
  -12.2   2.529e-01   2.505e-01    2.505e-01  
  -12.3   2.347e-01   2.324e-01    2.324e-01  
  -12.4   2.178e-01   2.155e-01    2.155e-01  
  -12.5   2.020e-01   1.998e-01    1.998e-01  
  -12.6   1.874e-01   1.851e-01    1.851e-01  
  -12.7   1.737e-01   1.715e-01    1.715e-01  
  -12.8   1.610e-01   1.588e-01    1.588e-01  
  -12.9   1.491e-01   1.471e-01    1.471e-01  
  -13.0   1.381e-01   1.361e-01    1.361e-01  
  -13.1   1.279e-01   1.259e-01    1.259e-01  
  -13.2   1.184e-01   1.164e-01    1.164e-01  
  -13.3   1.095e-01   1.076e-01    1.076e-01  
  -13.4   1.013e-01   9.945e-02    9.945e-02  
  -13.5   9.368e-02   9.186e-02    9.186e-02  
  -13.6   8.659e-02   8.482e-02    8.482e-02  
  -13.7   8.001e-02   7.828e-02    7.828e-02  
  -13.8   7.390e-02   7.222e-02    7.222e-02  
  -13.9   6.824e-02   6.659e-02    6.659e-02  
  -14.0   6.298e-02   6.138e-02    6.138e-02  
  -14.1   5.811e-02   5.655e-02    5.655e-02  
  -14.2   5.360e-02   5.207e-02    5.207e-02  
  -14.3   4.941e-02   4.793e-02    4.793e-02  
  -14.4   4.554e-02   4.409e-02    4.409e-02  
  -14.5   4.195e-02   4.055e-02    4.055e-02  
  -14.6   3.863e-02   3.726e-02    3.727e-02  
  -14.7   3.556e-02   3.423e-02    3.423e-02  
  -14.8   3.272e-02   3.143e-02    3.143e-02  
  -14.9   3.009e-02   2.884e-02    2.884e-02  
  -15.0   2.767e-02   2.645e-02    2.645e-02  
  -15.1   2.543e-02   2.425e-02    2.425e-02  
  -15.2   2.336e-02   2.221e-02    2.221e-02  
  -15.3   2.145e-02   2.034e-02    2.034e-02  
  -15.4   1.968e-02   1.861e-02    1.861e-02  
  -15.5   1.806e-02   1.702e-02    1.702e-02  
  -15.6   1.656e-02   1.556e-02    1.556e-02  
  -15.7   1.518e-02   1.421e-02    1.422e-02  
  -15.8   1.391e-02   1.298e-02    1.298e-02  
  -15.9   1.274e-02   1.184e-02    1.184e-02  
  -16.0   1.167e-02   1.080e-02    1.080e-02  
  -16.1   1.068e-02   9.840e-03    9.841e-03  
  -16.2   9.771e-03   8.962e-03    8.963e-03  
  -16.3   8.936e-03   8.158e-03    8.159e-03  
  -16.4   8.169e-03   7.420e-03    7.422e-03  
  -16.5   7.466e-03   6.746e-03    6.747e-03  
  -16.6   6.820e-03   6.129e-03    6.130e-03  
  -16.7   6.228e-03   5.565e-03    5.566e-03  
  -16.8   5.686e-03   5.049e-03    5.051e-03  
