# z=23.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   1.613e-04   1.603e-04    1.603e-04  
  -12.1   1.493e-04   1.484e-04    1.484e-04  
  -12.2   1.382e-04   1.373e-04    1.373e-04  
  -12.3   1.279e-04   1.270e-04    1.270e-04  
  -12.4   1.183e-04   1.175e-04    1.175e-04  
  -12.5   1.094e-04   1.086e-04    1.086e-04  
  -12.6   1.011e-04   1.003e-04    1.003e-04  
  -12.7   9.344e-05   9.267e-05    9.266e-05  
  -12.8   8.631e-05   8.556e-05    8.555e-05  
  -12.9   7.970e-05   7.897e-05    7.896e-05  
  -13.0   7.357e-05   7.286e-05    7.284e-05  
  -13.1   6.788e-05   6.719e-05    6.718e-05  
  -13.2   6.261e-05   6.194e-05    6.192e-05  
  -13.3   5.772e-05   5.707e-05    5.705e-05  
  -13.4   5.319e-05   5.256e-05    5.255e-05  
  -13.5   4.900e-05   4.839e-05    4.837e-05  
  -13.6   4.512e-05   4.452e-05    4.451e-05  
  -13.7   4.152e-05   4.095e-05    4.093e-05  
  -13.8   3.820e-05   3.764e-05    3.762e-05  
  -13.9   3.512e-05   3.458e-05    3.456e-05  
  -14.0   3.228e-05   3.175e-05    3.174e-05  
  -14.1   2.965e-05   2.914e-05    2.912e-05  
  -14.2   2.722e-05   2.673e-05    2.671e-05  
  -14.3   2.497e-05   2.450e-05    2.448e-05  
  -14.4   2.290e-05   2.244e-05    2.242e-05  
  -14.5   2.098e-05   2.054e-05    2.052e-05  
  -14.6   1.922e-05   1.879e-05    1.877e-05  
  -14.7   1.758e-05   1.717e-05    1.715e-05  
  -14.8   1.608e-05   1.568e-05    1.566e-05  
  -14.9   1.469e-05   1.431e-05    1.429e-05  
  -15.0   1.341e-05   1.304e-05    1.303e-05  
  -15.1   1.223e-05   1.187e-05    1.186e-05  
  -15.2   1.115e-05   1.080e-05    1.079e-05  
  -15.3   1.015e-05   9.811e-06    9.799e-06  
  -15.4   9.228e-06   8.900e-06    8.890e-06  
  -15.5   8.380e-06   8.062e-06    8.054e-06  
  -15.6   7.600e-06   7.291e-06    7.286e-06  
  -15.7   6.883e-06   6.583e-06    6.580e-06  
  -15.8   6.224e-06   5.932e-06    5.932e-06  
  -15.9   5.619e-06   5.334e-06    5.337e-06  
  -16.0   5.063e-06   4.785e-06    4.791e-06  
  -16.1   4.553e-06   4.283e-06    4.291e-06  
  -16.2   4.086e-06   3.822e-06    3.833e-06  
  -16.3   3.658e-06   3.401e-06    3.415e-06  
  -16.4   3.267e-06   3.017e-06    3.033e-06  
  -16.5   2.909e-06   2.667e-06    2.685e-06  
  -16.6   2.583e-06   2.348e-06    2.369e-06  
  -16.7   2.286e-06   2.060e-06    2.082e-06  
  -16.8   2.016e-06   1.799e-06    1.822e-06  
  -16.9   1.772e-06   1.563e-06    1.587e-06  
  -17.0   1.551e-06   1.352e-06    1.377e-06  
  -17.1   1.352e-06   1.164e-06    1.188e-06  
  -17.2   1.173e-06   9.956e-07    1.020e-06  
  -17.3   1.013e-06   8.469e-07    8.701e-07  
  -17.4   8.702e-07   7.160e-07    7.382e-07  
  -17.5   7.438e-07   6.014e-07    6.224e-07  
  -17.6   6.322e-07   5.018e-07    5.213e-07  
  -17.7   5.343e-07   4.157e-07    4.337e-07  
  -17.8   4.488e-07   3.419e-07    3.582e-07  
  -17.9   3.746e-07   2.791e-07    2.936e-07  
  -18.0   3.106e-07   2.260e-07    2.389e-07  
  -18.1   2.559e-07   1.816e-07    1.928e-07  
  -18.2   2.093e-07   1.447e-07    1.543e-07  
  -18.3   1.700e-07   1.143e-07    1.224e-07  
  -18.4   1.370e-07   8.949e-08    9.631e-08  
  -18.5   1.096e-07   6.945e-08    7.508e-08  
  -18.6   8.703e-08   5.340e-08    5.800e-08  
  -18.7   6.856e-08   4.068e-08    4.438e-08  
  -18.8   5.358e-08   3.070e-08    3.363e-08  
  -18.9   4.154e-08   2.294e-08    2.523e-08  
  -19.0   3.194e-08   1.697e-08    1.874e-08  
  -19.1   2.435e-08   1.243e-08    1.378e-08  
  -19.2   1.841e-08   9.012e-09    1.003e-08  
  -19.3   1.381e-08   6.466e-09    7.217e-09  
  -19.4   1.026e-08   4.591e-09    5.139e-09  
  -19.5   7.566e-09   3.224e-09    3.619e-09  
  -19.6   5.530e-09   2.240e-09    2.520e-09  
  -19.7   4.007e-09   1.539e-09    1.734e-09  
  -19.8   2.878e-09   1.046e-09    1.180e-09  
  -19.9   2.050e-09   7.026e-10    7.936e-10  
  -20.0   1.448e-09   4.666e-10    5.273e-10  
  -20.1   1.013e-09   3.062e-10    3.461e-10  
  -20.2   7.035e-10   1.986e-10    2.244e-10  
  -20.3   4.842e-10   1.273e-10    1.436e-10  
  -20.4   3.304e-10   8.060e-11    9.081e-11  
  -20.5   2.236e-10   5.040e-11    5.667e-11  
  -20.6   1.500e-10   3.113e-11    3.491e-11  
  -20.7   9.985e-11   1.899e-11    2.122e-11  
  -20.8   6.589e-11   1.143e-11    1.273e-11  
  -20.9   4.313e-11   6.795e-12    7.533e-12  
  -21.0   2.800e-11   3.986e-12    4.397e-12  
  -21.1   1.802e-11   2.308e-12    2.531e-12  
  -21.2   1.151e-11   1.318e-12    1.437e-12  
  -21.3   7.290e-12   7.430e-13    8.044e-13  
  -21.4   4.580e-12   4.131e-13    4.439e-13  
  -21.5   2.854e-12   2.265e-13    2.414e-13  
  -21.6   1.764e-12   1.225e-13    1.294e-13  
  -21.7   1.081e-12   6.532e-14    6.838e-14  
  -21.8   6.570e-13   3.434e-14    3.560e-14  
  -21.9   3.960e-13   1.780e-14    1.826e-14  
  -22.0   2.367e-13   9.095e-15    9.225e-15  
  -22.1   1.402e-13   4.580e-15    4.592e-15  
  -22.2   8.234e-14   2.273e-15    2.251e-15  
  -22.3   4.792e-14   1.112e-15    1.087e-15  
  -22.4   2.763e-14   5.356e-16    5.166e-16  
  -22.5   1.578e-14   2.543e-16    2.418e-16  
  -22.6   8.930e-15   1.189e-16    1.115e-16  
  -22.7   5.002e-15   5.477e-17    5.057e-17  
  -22.8   2.773e-15   2.485e-17    2.259e-17  
  -22.9   1.522e-15   1.110e-17    9.932e-18  
  -23.0   8.259e-16   4.887e-18    4.298e-18  
  -23.1   4.433e-16   2.117e-18    1.831e-18  
  -23.2   2.353e-16   9.033e-19    7.674e-19  
  -23.3   1.234e-16   3.794e-19    3.165e-19  
  -23.4   6.397e-17   1.569e-19    1.285e-19  
  -23.5   3.275e-17   6.386e-20    5.131e-20  
  -23.6   1.656e-17   2.559e-20    2.016e-20  
  -23.7   8.267e-18   1.009e-20    7.795e-21  
  -23.8   4.073e-18   3.917e-21    2.965e-21  
  -23.9   1.980e-18   1.496e-21    1.109e-21  
  -24.0   9.496e-19   5.623e-22    4.082e-22  
  -24.1   4.492e-19   2.080e-22    1.478e-22  
  -24.2   2.095e-19   7.570e-23    5.262e-23  
  -24.3   9.631e-20   2.711e-23    1.843e-23  
  -24.4   4.365e-20   9.550e-24    6.349e-24  
  -24.5   1.949e-20   3.310e-24    2.151e-24  
  -24.6   8.576e-21   1.129e-24    7.165e-25  
  -24.7   3.717e-21   3.786e-25    2.348e-25  
  -24.8   1.587e-21   1.249e-25    7.564e-26  
  -24.9   6.672e-22   4.055e-26    2.396e-26  
  -25.0   2.762e-22   1.294e-26    7.466e-27  
  -25.1   1.126e-22   4.064e-27    2.287e-27  
  -25.2   4.517e-23   1.255e-27    6.889e-28  
  -25.3   1.784e-23   3.812e-28    2.040e-28  
  -25.4   6.935e-24   1.139e-28    5.941e-29  
  -25.5   2.653e-24   3.345e-29    1.701e-29  
  -25.6   9.987e-25   9.661e-30    4.787e-30  
  -25.7   3.699e-25   2.744e-30    1.325e-30  
  -25.8   1.348e-25   7.665e-31    3.604e-31  
  -25.9   4.833e-26   2.105e-31    9.638e-32  
  -26.0   1.704e-26   5.686e-32    2.534e-32  
  -26.1   5.913e-27   1.510e-32    6.550e-33  
  -26.2   2.018e-27   3.942e-33    1.664e-33  
  -26.3   6.771e-28   1.012e-33    4.156e-34  
  -26.4   2.235e-28   2.554e-34    1.021e-34  
  -26.5   7.255e-29   6.337e-35    2.463e-35  
  -26.6   2.316e-29   1.546e-35    5.843e-36  
  -26.7   7.270e-30   3.707e-36    1.363e-36  
  -26.8   2.244e-30   8.742e-37    3.123e-37  
  -26.9   6.811e-31   2.026e-37    7.036e-38  
  -27.0   2.033e-31   4.617e-38    1.558e-38  
  -27.1   5.964e-32   1.034e-38    3.392e-39  
  -27.2   1.721e-32   2.277e-39    7.256e-40  
  -27.3   4.880e-33   4.930e-40    1.526e-40  
  -27.4   1.361e-33   1.049e-40    3.153e-41  
  -27.5   3.730e-34   2.194e-41    6.405e-42  
  -27.6   1.005e-34   4.511e-42    1.279e-42  
  -27.7   2.663e-35   9.116e-43    2.509e-43  
  -27.8   6.934e-36   1.811e-43    4.839e-44  
  -27.9   1.775e-36   3.536e-44    9.172e-45  
  -28.0   4.467e-37   6.786e-45    1.709e-45  
