# z=5.5: redshift
# eps=1.0: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   4.814e-02   4.634e-02    4.634e-02  
  -15.1   4.503e-02   4.326e-02    4.326e-02  
  -15.2   4.211e-02   4.037e-02    4.037e-02  
  -15.3   3.937e-02   3.765e-02    3.765e-02  
  -15.4   3.680e-02   3.511e-02    3.511e-02  
  -15.5   3.439e-02   3.272e-02    3.273e-02  
  -15.6   3.213e-02   3.049e-02    3.049e-02  
  -15.7   3.001e-02   2.840e-02    2.840e-02  
  -15.8   2.803e-02   2.644e-02    2.644e-02  
  -15.9   2.616e-02   2.460e-02    2.460e-02  
  -16.0   2.442e-02   2.288e-02    2.289e-02  
  -16.1   2.278e-02   2.128e-02    2.128e-02  
  -16.2   2.125e-02   1.977e-02    1.977e-02  
  -16.3   1.982e-02   1.837e-02    1.837e-02  
  -16.4   1.848e-02   1.706e-02    1.706e-02  
  -16.5   1.722e-02   1.583e-02    1.583e-02  
  -16.6   1.605e-02   1.468e-02    1.468e-02  
  -16.7   1.495e-02   1.361e-02    1.361e-02  
  -16.8   1.392e-02   1.261e-02    1.261e-02  
  -16.9   1.296e-02   1.168e-02    1.168e-02  
  -17.0   1.207e-02   1.081e-02    1.081e-02  
  -17.1   1.123e-02   1.000e-02    1.000e-02  
  -17.2   1.045e-02   9.247e-03    9.247e-03  
  -17.3   9.715e-03   8.544e-03    8.545e-03  
  -17.4   9.032e-03   7.890e-03    7.891e-03  
  -17.5   8.395e-03   7.282e-03    7.282e-03  
  -17.6   7.801e-03   6.716e-03    6.717e-03  
  -17.7   7.247e-03   6.191e-03    6.191e-03  
  -17.8   6.730e-03   5.703e-03    5.703e-03  
  -17.9   6.249e-03   5.250e-03    5.250e-03  
  -18.0   5.800e-03   4.830e-03    4.830e-03  
  -18.1   5.382e-03   4.440e-03    4.441e-03  
  -18.2   4.993e-03   4.079e-03    4.080e-03  
  -18.3   4.631e-03   3.745e-03    3.746e-03  
  -18.4   4.294e-03   3.436e-03    3.436e-03  
  -18.5   3.980e-03   3.150e-03    3.151e-03  
  -18.6   3.689e-03   2.886e-03    2.887e-03  
  -18.7   3.418e-03   2.642e-03    2.643e-03  
  -18.8   3.166e-03   2.417e-03    2.418e-03  
  -18.9   2.932e-03   2.209e-03    2.211e-03  
  -19.0   2.715e-03   2.018e-03    2.020e-03  
  -19.1   2.513e-03   1.842e-03    1.844e-03  
  -19.2   2.326e-03   1.681e-03    1.682e-03  
  -19.3   2.152e-03   1.532e-03    1.534e-03  
  -19.4   1.991e-03   1.395e-03    1.397e-03  
  -19.5   1.842e-03   1.270e-03    1.272e-03  
  -19.6   1.703e-03   1.155e-03    1.158e-03  
  -19.7   1.575e-03   1.050e-03    1.053e-03  
  -19.8   1.456e-03   9.538e-04    9.567e-04  
  -19.9   1.346e-03   8.657e-04    8.690e-04  
  -20.0   1.244e-03   7.852e-04    7.888e-04  
  -20.1   1.149e-03   7.117e-04    7.156e-04  
  -20.2   1.062e-03   6.447e-04    6.489e-04  
  -20.3   9.812e-04   5.835e-04    5.882e-04  
  -20.4   9.064e-04   5.278e-04    5.329e-04  
  -20.5   8.372e-04   4.772e-04    4.825e-04  
  -20.6   7.733e-04   4.311e-04    4.368e-04  
  -20.7   7.142e-04   3.892e-04    3.952e-04  
  -20.8   6.596e-04   3.511e-04    3.574e-04  
  -20.9   6.091e-04   3.166e-04    3.231e-04  
  -21.0   5.624e-04   2.853e-04    2.920e-04  
  -21.1   5.193e-04   2.569e-04    2.637e-04  
  -21.2   4.795e-04   2.312e-04    2.381e-04  
  -21.3   4.427e-04   2.080e-04    2.148e-04  
  -21.4   4.087e-04   1.869e-04    1.936e-04  
  -21.5   3.773e-04   1.679e-04    1.744e-04  
  -21.6   3.484e-04   1.507e-04    1.569e-04  
  -21.7   3.216e-04   1.352e-04    1.410e-04  
  -21.8   2.969e-04   1.212e-04    1.265e-04  
  -21.9   2.741e-04   1.086e-04    1.133e-04  
  -22.0   2.530e-04   9.728e-05    1.013e-04  
  -22.1   2.336e-04   8.707e-05    9.039e-05  
  -22.2   2.156e-04   7.788e-05    8.042e-05  
  -22.3   1.990e-04   6.963e-05    7.135e-05  
  -22.4   1.837e-04   6.222e-05    6.309e-05  
  -22.5   1.695e-04   5.559e-05    5.559e-05  
  -22.6   1.565e-04   4.965e-05    4.878e-05  
  -22.7   1.444e-04   4.434e-05    4.262e-05  
  -22.8   1.333e-04   3.961e-05    3.705e-05  
  -22.9   1.230e-04   3.539e-05    3.204e-05  
  -23.0   1.135e-04   3.165e-05    2.755e-05  
  -23.1   1.047e-04   2.832e-05    2.354e-05  
  -23.2   9.656e-05   2.538e-05    1.998e-05  
  -23.3   8.905e-05   2.278e-05    1.684e-05  
  -23.4   8.211e-05   2.048e-05    1.407e-05  
  -23.5   7.570e-05   1.846e-05    1.166e-05  
  -23.6   6.977e-05   1.668e-05    9.581e-06  
  -23.7   6.428e-05   1.510e-05    7.793e-06  
  -23.8   5.920e-05   1.372e-05    6.273e-06  
  -23.9   5.450e-05   1.249e-05    4.994e-06  
  -24.0   5.015e-05   1.139e-05    3.930e-06  
  -24.1   4.613e-05   1.041e-05    3.054e-06  
  -24.2   4.240e-05   9.521e-06    2.342e-06  
  -24.3   3.894e-05   8.710e-06    1.771e-06  
  -24.4   3.574e-05   7.961e-06    1.320e-06  
  -24.5   3.277e-05   7.264e-06    9.685e-07  
  -24.6   3.002e-05   6.609e-06    6.994e-07  
  -24.7   2.747e-05   5.990e-06    4.968e-07  
  -24.8   2.510e-05   5.403e-06    3.467e-07  
  -24.9   2.291e-05   4.845e-06    2.377e-07  
  -25.0   2.087e-05   4.316e-06    1.600e-07  
  -25.1   1.898e-05   3.815e-06    1.057e-07  
  -25.2   1.723e-05   3.346e-06    6.852e-08  
  -25.3   1.561e-05   2.908e-06    4.357e-08  
  -25.4   1.411e-05   2.504e-06    2.718e-08  
  -25.5   1.272e-05   2.135e-06    1.664e-08  
  -25.6   1.143e-05   1.802e-06    1.000e-08  
  -25.7   1.024e-05   1.505e-06    5.909e-09  
  -25.8   9.147e-06   1.243e-06    3.436e-09  
  -25.9   8.140e-06   1.016e-06    1.970e-09  
  -26.0   7.216e-06   8.204e-07    1.116e-09  
  -26.1   6.370e-06   6.552e-07    6.266e-10  
  -26.2   5.599e-06   5.172e-07    3.493e-10  
  -26.3   4.897e-06   4.035e-07    1.938e-10  
  -26.4   4.262e-06   3.111e-07    1.073e-10  
  -26.5   3.690e-06   2.370e-07    5.938e-11  
  -26.6   3.177e-06   1.784e-07    3.283e-11  
  -26.7   2.719e-06   1.327e-07    1.814e-11  
  -26.8   2.312e-06   9.751e-08    1.000e-11  
  -26.9   1.954e-06   7.079e-08    5.499e-12  
