# z=23.5: redshift
# eps=0.1: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   2.736e-05   2.719e-05    2.717e-05  
  -12.1   2.510e-05   2.494e-05    2.492e-05  
  -12.2   2.302e-05   2.286e-05    2.284e-05  
  -12.3   2.109e-05   2.094e-05    2.092e-05  
  -12.4   1.932e-05   1.917e-05    1.915e-05  
  -12.5   1.768e-05   1.753e-05    1.751e-05  
  -12.6   1.616e-05   1.602e-05    1.601e-05  
  -12.7   1.477e-05   1.463e-05    1.462e-05  
  -12.8   1.348e-05   1.335e-05    1.334e-05  
  -12.9   1.230e-05   1.217e-05    1.216e-05  
  -13.0   1.121e-05   1.108e-05    1.107e-05  
  -13.1   1.020e-05   1.008e-05    1.007e-05  
  -13.2   9.277e-06   9.160e-06    9.147e-06  
  -13.3   8.425e-06   8.312e-06    8.299e-06  
  -13.4   7.642e-06   7.531e-06    7.519e-06  
  -13.5   6.921e-06   6.813e-06    6.802e-06  
  -13.6   6.259e-06   6.154e-06    6.142e-06  
  -13.7   5.651e-06   5.548e-06    5.536e-06  
  -13.8   5.092e-06   4.991e-06    4.980e-06  
  -13.9   4.580e-06   4.480e-06    4.470e-06  
  -14.0   4.110e-06   4.012e-06    4.003e-06  
  -14.1   3.680e-06   3.584e-06    3.574e-06  
  -14.2   3.287e-06   3.192e-06    3.183e-06  
  -14.3   2.927e-06   2.834e-06    2.825e-06  
  -14.4   2.600e-06   2.508e-06    2.500e-06  
  -14.5   2.301e-06   2.211e-06    2.203e-06  
  -14.6   2.030e-06   1.942e-06    1.934e-06  
  -14.7   1.784e-06   1.698e-06    1.691e-06  
  -14.8   1.562e-06   1.478e-06    1.472e-06  
