# z=6.0: redshift
# eps=0.8: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -12.0   3.381e-01   3.354e-01    3.354e-01  
  -12.1   3.172e-01   3.146e-01    3.146e-01  
  -12.2   2.976e-01   2.951e-01    2.951e-01  
  -12.3   2.792e-01   2.766e-01    2.766e-01  
  -12.4   2.618e-01   2.593e-01    2.593e-01  
  -12.5   2.455e-01   2.430e-01    2.430e-01  
  -12.6   2.302e-01   2.277e-01    2.277e-01  
  -12.7   2.158e-01   2.133e-01    2.133e-01  
  -12.8   2.022e-01   1.998e-01    1.998e-01  
  -12.9   1.895e-01   1.871e-01    1.871e-01  
  -13.0   1.775e-01   1.751e-01    1.751e-01  
  -13.1   1.662e-01   1.639e-01    1.639e-01  
  -13.2   1.557e-01   1.534e-01    1.534e-01  
  -13.3   1.457e-01   1.435e-01    1.435e-01  
  -13.4   1.364e-01   1.342e-01    1.342e-01  
  -13.5   1.276e-01   1.254e-01    1.254e-01  
  -13.6   1.194e-01   1.172e-01    1.172e-01  
  -13.7   1.117e-01   1.095e-01    1.095e-01  
  -13.8   1.045e-01   1.023e-01    1.023e-01  
  -13.9   9.767e-02   9.557e-02    9.557e-02  
  -14.0   9.129e-02   8.922e-02    8.922e-02  
  -14.1   8.531e-02   8.327e-02    8.327e-02  
  -14.2   7.970e-02   7.769e-02    7.769e-02  
  -14.3   7.445e-02   7.246e-02    7.246e-02  
  -14.4   6.952e-02   6.757e-02    6.757e-02  
  -14.5   6.490e-02   6.298e-02    6.298e-02  
  -14.6   6.058e-02   5.868e-02    5.868e-02  
  -14.7   5.652e-02   5.466e-02    5.466e-02  
  -14.8   5.273e-02   5.089e-02    5.090e-02  
  -14.9   4.918e-02   4.737e-02    4.737e-02  
  -15.0   4.585e-02   4.408e-02    4.408e-02  
  -15.1   4.274e-02   4.099e-02    4.099e-02  
  -15.2   3.983e-02   3.811e-02    3.811e-02  
  -15.3   3.710e-02   3.542e-02    3.542e-02  
  -15.4   3.456e-02   3.290e-02    3.290e-02  
  -15.5   3.217e-02   3.055e-02    3.055e-02  
  -15.6   2.995e-02   2.836e-02    2.836e-02  
  -15.7   2.787e-02   2.631e-02    2.631e-02  
  -15.8   2.593e-02   2.440e-02    2.440e-02  
  -15.9   2.411e-02   2.262e-02    2.262e-02  
  -16.0   2.242e-02   2.096e-02    2.096e-02  
  -16.1   2.084e-02   1.941e-02    1.941e-02  
  -16.2   1.936e-02   1.796e-02    1.796e-02  
  -16.3   1.799e-02   1.662e-02    1.662e-02  
  -16.4   1.671e-02   1.537e-02    1.537e-02  
  -16.5   1.551e-02   1.420e-02    1.420e-02  
  -16.6   1.440e-02   1.312e-02    1.312e-02  
  -16.7   1.336e-02   1.211e-02    1.211e-02  
  -16.8   1.239e-02   1.118e-02    1.118e-02  
  -16.9   1.149e-02   1.031e-02    1.031e-02  
  -17.0   1.065e-02   9.502e-03    9.502e-03  
  -17.1   9.875e-03   8.753e-03    8.754e-03  
  -17.2   9.150e-03   8.059e-03    8.060e-03  
  -17.3   8.476e-03   7.416e-03    7.416e-03  
  -17.4   7.849e-03   6.819e-03    6.820e-03  
  -17.5   7.267e-03   6.267e-03    6.268e-03  
  -17.6   6.726e-03   5.756e-03    5.757e-03  
  -17.7   6.224e-03   5.284e-03    5.284e-03  
  -17.8   5.757e-03   4.847e-03    4.848e-03  
  -17.9   5.325e-03   4.444e-03    4.445e-03  
  -18.0   4.923e-03   4.071e-03    4.072e-03  
  -18.1   4.551e-03   3.728e-03    3.729e-03  
  -18.2   4.206e-03   3.411e-03    3.412e-03  
  -18.3   3.887e-03   3.119e-03    3.120e-03  
  -18.4   3.591e-03   2.851e-03    2.852e-03  
  -18.5   3.316e-03   2.604e-03    2.605e-03  
  -18.6   3.062e-03   2.376e-03    2.378e-03  
  -18.7   2.827e-03   2.167e-03    2.169e-03  
  -18.8   2.610e-03   1.976e-03    1.977e-03  
  -18.9   2.409e-03   1.800e-03    1.802e-03  
  -19.0   2.223e-03   1.639e-03    1.640e-03  
  -19.1   2.051e-03   1.491e-03    1.493e-03  
  -19.2   1.892e-03   1.356e-03    1.358e-03  
  -19.3   1.745e-03   1.232e-03    1.234e-03  
  -19.4   1.610e-03   1.119e-03    1.122e-03  
  -19.5   1.485e-03   1.015e-03    1.019e-03  
  -19.6   1.369e-03   9.209e-04    9.245e-04  
  -19.7   1.262e-03   8.348e-04    8.388e-04  
  -19.8   1.164e-03   7.564e-04    7.607e-04  
  -19.9   1.073e-03   6.849e-04    6.897e-04  
  -20.0   9.894e-04   6.198e-04    6.250e-04  
  -20.1   9.121e-04   5.606e-04    5.662e-04  
  -20.2   8.409e-04   5.067e-04    5.128e-04  
  -20.3   7.752e-04   4.578e-04    4.643e-04  
  -20.4   7.146e-04   4.134e-04    4.203e-04  
  -20.5   6.588e-04   3.731e-04    3.803e-04  
  -20.6   6.073e-04   3.365e-04    3.441e-04  
  -20.7   5.599e-04   3.034e-04    3.112e-04  
  -20.8   5.161e-04   2.733e-04    2.813e-04  
  -20.9   4.758e-04   2.461e-04    2.542e-04  
  -21.0   4.387e-04   2.215e-04    2.296e-04  
  -21.1   4.045e-04   1.993e-04    2.072e-04  
  -21.2   3.729e-04   1.792e-04    1.869e-04  
  -21.3   3.439e-04   1.610e-04    1.683e-04  
  -21.4   3.171e-04   1.446e-04    1.514e-04  
  -21.5   2.924e-04   1.298e-04    1.360e-04  
  -21.6   2.696e-04   1.164e-04    1.220e-04  
  -21.7   2.486e-04   1.044e-04    1.091e-04  
  -21.8   2.293e-04   9.361e-05    9.740e-05  
  -21.9   2.114e-04   8.389e-05    8.668e-05  
  -22.0   1.950e-04   7.515e-05    7.689e-05  
  -22.1   1.798e-04   6.731e-05    6.795e-05  
  -22.2   1.658e-04   6.029e-05    5.980e-05  
  -22.3   1.529e-04   5.400e-05    5.239e-05  
  -22.4   1.409e-04   4.838e-05    4.567e-05  
  -22.5   1.299e-04   4.337e-05    3.959e-05  
  -22.6   1.198e-04   3.889e-05    3.412e-05  
  -22.7   1.104e-04   3.491e-05    2.921e-05  
  -22.8   1.018e-04   3.138e-05    2.484e-05  
  -22.9   9.376e-05   2.823e-05    2.096e-05  
  -23.0   8.637e-05   2.544e-05    1.754e-05  
  -23.1   7.953e-05   2.295e-05    1.456e-05  
  -23.2   7.321e-05   2.074e-05    1.197e-05  
  -23.3   6.737e-05   1.877e-05    9.744e-06  
  -23.4   6.196e-05   1.700e-05    7.851e-06  
  -23.5   5.696e-05   1.542e-05    6.257e-06  
  -23.6   5.233e-05   1.399e-05    4.929e-06  
  -23.7   4.804e-05   1.268e-05    3.836e-06  
  -23.8   4.406e-05   1.149e-05    2.947e-06  
  -23.9   4.038e-05   1.039e-05    2.234e-06  
  -24.0   3.696e-05   9.378e-06    1.670e-06  
  -24.1   3.380e-05   8.433e-06    1.230e-06  
  -24.2   3.086e-05   7.550e-06    8.927e-07  
  -24.3   2.814e-05   6.726e-06    6.378e-07  
  -24.4   2.561e-05   5.957e-06    4.484e-07  
  -24.5   2.327e-05   5.240e-06    3.101e-07  
  -24.6   2.110e-05   4.576e-06    2.109e-07  
  -24.7   1.909e-05   3.964e-06    1.411e-07  
  -24.8   1.723e-05   3.405e-06    9.280e-08  
  -24.9   1.551e-05   2.898e-06    6.003e-08  
  -25.0   1.392e-05   2.443e-06    3.820e-08  
  -25.1   1.245e-05   2.039e-06    2.393e-08  
  -25.2   1.110e-05   1.685e-06    1.476e-08  
  -25.3   9.859e-06   1.377e-06    8.986e-09  
  -25.4   8.723e-06   1.114e-06    5.400e-09  
  -25.5   7.685e-06   8.911e-07    3.210e-09  
  -25.6   6.740e-06   7.050e-07    1.891e-09  
  -25.7   5.883e-06   5.516e-07    1.106e-09  
  -25.8   5.109e-06   4.266e-07    6.432e-10  
  -25.9   4.413e-06   3.262e-07    3.727e-10  
  -26.0   3.790e-06   2.466e-07    2.154e-10  
  -26.1   3.236e-06   1.843e-07    1.242e-10  
  -26.2   2.746e-06   1.361e-07    7.154e-11  
  -26.3   2.314e-06   9.936e-08    4.111e-11  
  -26.4   1.938e-06   7.169e-08    2.356e-11  
  -26.5   1.611e-06   5.112e-08    1.345e-11  
  -26.6   1.329e-06   3.603e-08    7.641e-12  
  -26.7   1.089e-06   2.510e-08    4.314e-12  
  -26.8   8.846e-07   1.728e-08    2.417e-12  
  -26.9   7.130e-07   1.175e-08    1.344e-12  
  -27.0   5.699e-07   7.903e-09    7.400e-13  
  -27.1   4.517e-07   5.251e-09    4.037e-13  
  -27.2   3.548e-07   3.448e-09    2.180e-13  
  -27.3   2.763e-07   2.238e-09    1.165e-13  
  -27.4   2.131e-07   1.435e-09    6.164e-14  
  -27.5   1.629e-07   9.097e-10    3.226e-14  
  -27.6   1.234e-07   5.698e-10    1.670e-14  
  -27.7   9.250e-08   3.527e-10    8.556e-15  
  -27.8   6.869e-08   2.158e-10    4.336e-15  
  -27.9   5.051e-08   1.305e-10    2.174e-15  
  -28.0   3.677e-08   7.795e-11    1.078e-15  
