# z=24.5: redshift
# eps=0.9: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -15.0   6.377e-06   6.196e-06    6.189e-06  
  -15.1   5.789e-06   5.612e-06    5.607e-06  
  -15.2   5.248e-06   5.076e-06    5.073e-06  
  -15.3   4.751e-06   4.584e-06    4.582e-06  
  -15.4   4.295e-06   4.132e-06    4.132e-06  
  -15.5   3.876e-06   3.717e-06    3.719e-06  
  -15.6   3.492e-06   3.337e-06    3.341e-06  
  -15.7   3.141e-06   2.989e-06    2.994e-06  
  -15.8   2.818e-06   2.670e-06    2.677e-06  
  -15.9   2.523e-06   2.379e-06    2.388e-06  
  -16.0   2.254e-06   2.113e-06    2.123e-06  
  -16.1   2.008e-06   1.870e-06    1.882e-06  
  -16.2   1.784e-06   1.650e-06    1.663e-06  
  -16.3   1.580e-06   1.450e-06    1.465e-06  
  -16.4   1.394e-06   1.269e-06    1.285e-06  
  -16.5   1.227e-06   1.106e-06    1.122e-06  
  -16.6   1.075e-06   9.592e-07    9.757e-07  
  -16.7   9.380e-07   8.278e-07    8.444e-07  
  -16.8   8.150e-07   7.107e-07    7.271e-07  
  -16.9   7.050e-07   6.067e-07    6.228e-07  
  -17.0   6.068e-07   5.149e-07    5.304e-07  
  -17.1   5.197e-07   4.342e-07    4.491e-07  
  -17.2   4.427e-07   3.639e-07    3.778e-07  
  -17.3   3.749e-07   3.028e-07    3.158e-07  
  -17.4   3.157e-07   2.503e-07    2.622e-07  
  -17.5   2.642e-07   2.053e-07    2.161e-07  
  -17.6   2.197e-07   1.672e-07    1.768e-07  
  -17.7   1.815e-07   1.350e-07    1.435e-07  
  -17.8   1.489e-07   1.082e-07    1.156e-07  
  -17.9   1.213e-07   8.599e-08    9.236e-08  
  -18.0   9.811e-08   6.775e-08    7.316e-08  
  -18.1   7.876e-08   5.291e-08    5.746e-08  
  -18.2   6.276e-08   4.095e-08    4.472e-08  
  -18.3   4.962e-08   3.141e-08    3.449e-08  
  -18.4   3.892e-08   2.387e-08    2.635e-08  
  -18.5   3.028e-08   1.796e-08    1.995e-08  
  -18.6   2.337e-08   1.339e-08    1.495e-08  
  -18.7   1.789e-08   9.880e-09    1.109e-08  
  -18.8   1.358e-08   7.219e-09    8.150e-09  
  -18.9   1.022e-08   5.221e-09    5.926e-09  
  -19.0   7.632e-09   3.737e-09    4.264e-09  
  -19.1   5.648e-09   2.647e-09    3.035e-09  
  -19.2   4.145e-09   1.855e-09    2.137e-09  
  -19.3   3.015e-09   1.286e-09    1.489e-09  
  -19.4   2.175e-09   8.822e-10    1.025e-09  
  -19.5   1.555e-09   5.984e-10    6.984e-10  
  -19.6   1.103e-09   4.013e-10    4.702e-10  
  -19.7   7.751e-10   2.661e-10    3.129e-10  
  -19.8   5.401e-10   1.744e-10    2.057e-10  
  -19.9   3.732e-10   1.130e-10    1.337e-10  
  -20.0   2.557e-10   7.238e-11    8.581e-11  
  -20.1   1.737e-10   4.580e-11    5.441e-11  
  -20.2   1.170e-10   2.863e-11    3.407e-11  
  -20.3   7.816e-11   1.768e-11    2.107e-11  
  -20.4   5.177e-11   1.078e-11    1.286e-11  
  -20.5   3.401e-11   6.497e-12    7.748e-12  
  -20.6   2.215e-11   3.864e-12    4.608e-12  
  -20.7   1.431e-11   2.269e-12    2.704e-12  
  -20.8   9.171e-12   1.315e-12    1.566e-12  
  -20.9   5.828e-12   7.525e-13    8.944e-13  
  -21.0   3.673e-12   4.249e-13    5.040e-13  
  -21.1   2.296e-12   2.367e-13    2.800e-13  
  -21.2   1.423e-12   1.301e-13    1.534e-13  
  -21.3   8.744e-13   7.054e-14    8.290e-14  
  -21.4   5.328e-13   3.773e-14    4.416e-14  
  -21.5   3.219e-13   1.990e-14    2.318e-14  
  -21.6   1.927e-13   1.035e-14    1.200e-14  
  -21.7   1.144e-13   5.307e-15    6.117e-15  
  -21.8   6.727e-14   2.683e-15    3.074e-15  
  -21.9   3.919e-14   1.337e-15    1.522e-15  
  -22.0   2.262e-14   6.567e-16    7.421e-16  
  -22.1   1.292e-14   3.179e-16    3.565e-16  
  -22.2   7.312e-15   1.516e-16    1.687e-16  
  -22.3   4.094e-15   7.128e-17    7.862e-17  
  -22.4   2.268e-15   3.301e-17    3.608e-17  
  -22.5   1.243e-15   1.506e-17    1.630e-17  
  -22.6   6.733e-16   6.767e-18    7.254e-18  
  -22.7   3.606e-16   2.995e-18    3.178e-18  
  -22.8   1.909e-16   1.306e-18    1.370e-18  
  -22.9   9.983e-17   5.605e-19    5.817e-19  
  -23.0   5.156e-17   2.370e-19    2.430e-19  
  -23.1   2.629e-17   9.863e-20    9.994e-20  
  -23.2   1.324e-17   4.042e-20    4.045e-20  
  -23.3   6.576e-18   1.631e-20    1.611e-20  
  -23.4   3.223e-18   6.476e-21    6.313e-21  
  -23.5   1.558e-18   2.531e-21    2.434e-21  
  -23.6   7.429e-19   9.740e-22    9.237e-22  
  -23.7   3.492e-19   3.689e-22    3.448e-22  
  -23.8   1.618e-19   1.375e-22    1.266e-22  
  -23.9   7.388e-20   5.042e-23    4.575e-23  
  -24.0   3.324e-20   1.820e-23    1.626e-23  
  -24.1   1.474e-20   6.462e-24    5.684e-24  
  -24.2   6.434e-21   2.258e-24    1.955e-24  
  -24.3   2.767e-21   7.762e-25    6.611e-25  
  -24.4   1.172e-21   2.625e-25    2.199e-25  
  -24.5   4.884e-22   8.735e-26    7.195e-26  
  -24.6   2.005e-22   2.859e-26    2.315e-26  
  -24.7   8.101e-23   9.205e-27    7.325e-27  
  -24.8   3.221e-23   2.915e-27    2.279e-27  
  -24.9   1.261e-23   9.081e-28    6.974e-28  
  -25.0   4.856e-24   2.783e-28    2.099e-28  
