# z=23.0: redshift
# eps=0.2: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   1.203e-05   1.181e-05    1.180e-05  
  -14.1   1.094e-05   1.073e-05    1.072e-05  
  -14.2   9.933e-06   9.734e-06    9.721e-06  
  -14.3   9.010e-06   8.816e-06    8.804e-06  
  -14.4   8.160e-06   7.972e-06    7.961e-06  
  -14.5   7.379e-06   7.195e-06    7.185e-06  
  -14.6   6.661e-06   6.482e-06    6.472e-06  
  -14.7   6.002e-06   5.826e-06    5.817e-06  
  -14.8   5.397e-06   5.225e-06    5.217e-06  
  -14.9   4.842e-06   4.673e-06    4.666e-06  
  -15.0   4.334e-06   4.168e-06    4.162e-06  
  -15.1   3.868e-06   3.706e-06    3.701e-06  
  -15.2   3.444e-06   3.284e-06    3.281e-06  
  -15.3   3.056e-06   2.900e-06    2.897e-06  
  -15.4   2.703e-06   2.550e-06    2.549e-06  
  -15.5   2.382e-06   2.234e-06    2.233e-06  
  -15.6   2.092e-06   1.947e-06    1.947e-06  
  -15.7   1.829e-06   1.690e-06    1.690e-06  
  -15.8   1.593e-06   1.458e-06    1.459e-06  
  -15.9   1.381e-06   1.252e-06    1.253e-06  
  -16.0   1.191e-06   1.068e-06    1.070e-06  
  -16.1   1.022e-06   9.061e-07    9.081e-07  
  -16.2   8.722e-07   7.636e-07    7.656e-07  
  -16.3   7.403e-07   6.391e-07    6.412e-07  
  -16.4   6.246e-07   5.311e-07    5.331e-07  
  -16.5   5.238e-07   4.382e-07    4.400e-07  
  -16.6   4.364e-07   3.587e-07    3.604e-07  
  -16.7   3.612e-07   2.913e-07    2.928e-07  
  -16.8   2.969e-07   2.346e-07    2.359e-07  
  -16.9   2.424e-07   1.874e-07    1.885e-07  
  -17.0   1.964e-07   1.484e-07    1.492e-07  
  -17.1   1.580e-07   1.164e-07    1.171e-07  
  -17.2   1.261e-07   9.053e-08    9.102e-08  
  -17.3   9.991e-08   6.973e-08    7.007e-08  
  -17.4   7.852e-08   5.320e-08    5.342e-08  
  -17.5   6.122e-08   4.019e-08    4.031e-08  
  -17.6   4.734e-08   3.006e-08    3.011e-08  
  -17.7   3.631e-08   2.226e-08    2.226e-08  
  -17.8   2.762e-08   1.631e-08    1.628e-08  
  -17.9   2.083e-08   1.183e-08    1.177e-08  
  -18.0   1.558e-08   8.490e-09    8.424e-09  
  -18.1   1.155e-08   6.027e-09    5.959e-09  
  -18.2   8.493e-09   4.233e-09    4.168e-09  
  -18.3   6.191e-09   2.940e-09    2.881e-09  
  -18.4   4.474e-09   2.019e-09    1.968e-09  
  -18.5   3.206e-09   1.371e-09    1.329e-09  
  -18.6   2.278e-09   9.208e-10    8.862e-10  
  -18.7   1.604e-09   6.112e-10    5.838e-10  
  -18.8   1.120e-09   4.010e-10    3.798e-10  
  -18.9   7.756e-10   2.600e-10    2.440e-10  
  -19.0   5.325e-10   1.666e-10    1.548e-10  
  -19.1   3.625e-10   1.055e-10    9.694e-11  
  -19.2   2.447e-10   6.598e-11    5.992e-11  
  -19.3   1.638e-10   4.076e-11    3.655e-11  
  -19.4   1.087e-10   2.487e-11    2.200e-11  
  -19.5   7.159e-11   1.499e-11    1.306e-11  
  -19.6   4.675e-11   8.920e-12    7.651e-12  
  -19.7   3.027e-11   5.241e-12    4.420e-12  
  -19.8   1.945e-11   3.039e-12    2.518e-12  
  -19.9   1.239e-11   1.740e-12    1.415e-12  
  -20.0   7.830e-12   9.830e-13    7.836e-13  
  -20.1   4.908e-12   5.480e-13    4.278e-13  
  -20.2   3.051e-12   3.015e-13    2.302e-13  
  -20.3   1.881e-12   1.636e-13    1.221e-13  
  -20.4   1.151e-12   8.758e-14    6.381e-14  
  -20.5   6.979e-13   4.624e-14    3.286e-14  
  -20.6   4.197e-13   2.407e-14    1.667e-14  
  -20.7   2.503e-13   1.236e-14    8.331e-15  
  -20.8   1.480e-13   6.256e-15    4.101e-15  
  -20.9   8.671e-14   3.122e-15    1.988e-15  
  -21.0   5.036e-14   1.535e-15    9.490e-16  
  -21.1   2.898e-14   7.444e-16    4.461e-16  
  -21.2   1.652e-14   3.556e-16    2.065e-16  
  -21.3   9.326e-15   1.674e-16    9.409e-17  
  -21.4   5.213e-15   7.765e-17    4.221e-17  
  -21.5   2.885e-15   3.548e-17    1.864e-17  
  -21.6   1.580e-15   1.597e-17    8.099e-18  
  -21.7   8.557e-16   7.081e-18    3.464e-18  
  -21.8   4.584e-16   3.092e-18    1.458e-18  
  -21.9   2.428e-16   1.330e-18    6.041e-19  
  -22.0   1.271e-16   5.631e-19    2.463e-19  
  -22.1   6.578e-17   2.348e-19    9.877e-20  
  -22.2   3.362e-17   9.639e-20    3.898e-20  
