# z=6.0: redshift
# eps=0.3: maximum star formation efficiency for FFB
# -----
# MUV, Phi=dN/dMUV [cMpc^-3 Mag^-1]
#   [none, disc, shell], extinction models: no dust, disc mode, or shell mode
#     extinction for shell mode is stronger that for disc mode, see details in Li, Dekel+23
    MUV   Phi[none]   Phi[disc]   Phi[shell]  
  -14.0   9.020e-02   8.814e-02    8.814e-02  
  -14.1   8.424e-02   8.220e-02    8.220e-02  
  -14.2   7.865e-02   7.664e-02    7.664e-02  
  -14.3   7.340e-02   7.143e-02    7.143e-02  
  -14.4   6.849e-02   6.654e-02    6.654e-02  
  -14.5   6.389e-02   6.197e-02    6.197e-02  
  -14.6   5.958e-02   5.769e-02    5.769e-02  
  -14.7   5.554e-02   5.369e-02    5.369e-02  
  -14.8   5.176e-02   4.994e-02    4.994e-02  
  -14.9   4.823e-02   4.643e-02    4.643e-02  
  -15.0   4.492e-02   4.315e-02    4.315e-02  
  -15.1   4.182e-02   4.009e-02    4.009e-02  
  -15.2   3.893e-02   3.722e-02    3.722e-02  
  -15.3   3.622e-02   3.455e-02    3.455e-02  
  -15.4   3.369e-02   3.205e-02    3.205e-02  
  -15.5   3.133e-02   2.972e-02    2.972e-02  
  -15.6   2.912e-02   2.754e-02    2.754e-02  
  -15.7   2.706e-02   2.551e-02    2.551e-02  
  -15.8   2.513e-02   2.362e-02    2.362e-02  
  -15.9   2.334e-02   2.186e-02    2.186e-02  
  -16.0   2.166e-02   2.021e-02    2.021e-02  
  -16.1   2.010e-02   1.868e-02    1.868e-02  
  -16.2   1.864e-02   1.725e-02    1.726e-02  
  -16.3   1.728e-02   1.593e-02    1.593e-02  
  -16.4   1.602e-02   1.470e-02    1.470e-02  
  -16.5   1.484e-02   1.355e-02    1.355e-02  
  -16.6   1.374e-02   1.248e-02    1.248e-02  
  -16.7   1.272e-02   1.149e-02    1.149e-02  
  -16.8   1.177e-02   1.058e-02    1.058e-02  
  -16.9   1.088e-02   9.724e-03    9.725e-03  
  -17.0   1.006e-02   8.935e-03    8.935e-03  
  -17.1   9.299e-03   8.203e-03    8.204e-03  
  -17.2   8.590e-03   7.526e-03    7.526e-03  
  -17.3   7.932e-03   6.899e-03    6.900e-03  
  -17.4   7.321e-03   6.319e-03    6.320e-03  
  -17.5   6.754e-03   5.783e-03    5.784e-03  
  -17.6   6.228e-03   5.289e-03    5.290e-03  
  -17.7   5.741e-03   4.832e-03    4.833e-03  
